PersonId,MetricDate,Total GitHub AI Credits used,PeopleHistoricalId
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,13.52698,7bc2c0f6-4554-3c0d-a33a-dd949088b57c1784160000
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,113.541295,7fb6ff11-be82-30ff-ad1d-e44ada4f46db1784160000
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,4.56364,811e612b-5c2b-3709-9ca6-c2701930fc6f1784160000
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-06,49.672046,81e920c8-9879-3818-8272-f7289bc3315d1784160000
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-04-06,10.465638,82a48b8e-4fa5-3f42-857c-71fbe24937aa1784160000
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,78.586275,834aa49a-5a2a-30db-8385-ad60aed26cd71784160000
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-04-06,11.450521,84dcbd6d-e273-316b-8912-4ed74ff8a9be1784160000
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-06,24.211395,87ab0257-a9f6-3705-89f8-f63b9b8f2b0c1784160000
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-06,23.856837,8c272368-ac0c-3bc7-9568-cfbb26f8e7491784160000
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,114.212241,8ca30a12-e5f4-3017-8037-1616e9ddbb5b1784160000
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-04-06,8.824697,8cb2a7d2-f605-3df9-981a-2c02b1d1a4e01784160000
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-06,14.648261,8debe531-5c97-3c39-91ae-21507cdd52a81784160000
911d2093-d19c-3f31-815c-a2815fcd3901,2026-04-06,11.231542,911d2093-d19c-3f31-815c-a2815fcd39011784160000
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,20.059783,91ebe4d4-dcf4-3428-831e-9a8818bbd7621784160000
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-04-06,17.139924,929f777a-b8ac-3e16-8d77-e8ac77fd282c1784160000
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,5.437167,956008d9-c7c8-3450-a799-ccd802fc20781784160000
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,14.894249,96739dc1-9e37-3b11-8e79-e0a5a57062a11784160000
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-04-06,13.432421,9b195b8e-28d6-386e-8990-1a5bb4dd1bdb1784160000
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,7.502879,9ba853eb-6f5c-3cb7-a12d-962e66e16f571784160000
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-04-06,49.051984,9bffe43c-9c3e-3c3f-947d-b83b096a53f51784160000
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,37.305544,9f556308-7e5a-375c-8130-c6284c3c5d5c1784160000
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-04-06,5.476839,a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc1784160000
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,17.007565,a2de86e5-02cf-3c93-9b40-f9629530b7d11784160000
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,5.713453,a5068583-4849-35ce-900f-e2ce7f3098401784160000
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-04-06,58.003361,a8d7fd17-4556-3ba6-8223-e88d8ead8fb01784160000
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,38.30032,a8e332b8-087a-38b0-8c1b-64db4efadc7a1784160000
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-04-06,10.007778,a96a11ac-c839-3a7d-8ca2-dd65ad9063161784160000
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-06,13.552828,aa6abf91-dae5-3992-8bc0-b63f1757fcd01784160000
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-06,16.145142,ad759908-6038-3c75-a6b2-7fd42a8a03f71784160000
b5709237-397b-3941-956e-9aae6c3073df,2026-04-06,65.737752,b5709237-397b-3941-956e-9aae6c3073df1784160000
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,7.211554,b7f8d590-1a7d-3745-82cc-9e0c966c63061784160000
b936b500-8069-3329-8f53-ba6b7cae7523,2026-04-06,15.635871,b936b500-8069-3329-8f53-ba6b7cae75231784160000
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,37.143265,b9f874e5-bbd8-332a-9f2e-a024bb815cf91784160000
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,42.275052,bce50849-a0e7-3f2b-b22a-24ed604407051784160000
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-04-06,9.170992,bfcf20fb-7815-332b-866f-4833dfb11fcc1784160000
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,2.762061,c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac71784160000
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,26.659911,c0f8ab9f-4b7b-3f4f-b576-f80ad3cb53991784160000
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-06,24.525169,c28d006e-f496-3663-8af9-cae2c8d7f9371784160000
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-06,51.500346,c5ad4f60-58c0-31cd-adea-8e741fec0b8b1784160000
c7daa3b9-acda-3bf0-982a-81f9b973d35a,2026-04-06,21.409449,c7daa3b9-acda-3bf0-982a-81f9b973d35a1784160000
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-04-06,14.381201,c822da7e-5c87-391a-9bd0-9180e6eec5411784160000
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-06,67.894626,c8c964e3-6f43-33e9-8a11-e9eaf55933ba1784160000
ccb7be54-d0d0-357e-b1c5-47fa8c23f549,2026-04-06,6.888755,ccb7be54-d0d0-357e-b1c5-47fa8c23f5491784160000
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,2.254964,ce7a22b8-f3c0-3690-acac-8b5a7bf4c7981784160000
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,26.097765,cecfcbcc-77a8-37e8-9f55-f57834a00b361784160000
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-06,31.778973,d0d4b259-ec1f-3b6a-8049-3806591baaaa1784160000
d2f0b459-263b-3ba2-acc2-9a0dacc1fe68,2026-04-06,10.894849,d2f0b459-263b-3ba2-acc2-9a0dacc1fe681784160000
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,6.22938,d72106c4-021a-3b57-bf48-7b6f2c14df231784160000
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,2.44993,d834b72d-c2cc-391e-8a0c-c3f147eeb5221784160000
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,65.842674,d940c628-4e61-3954-9aee-1aa0a0b6e21f1784160000
da8b7ad5-701e-38e4-af53-bcb52836386c,2026-04-06,23.611615,da8b7ad5-701e-38e4-af53-bcb52836386c1784160000
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,62.829023,de0bc8c0-4447-382c-b7c7-ce385510a49b1784160000
deb966b3-92f7-329d-905e-7f1df6d16ae7,2026-04-06,55.736958,deb966b3-92f7-329d-905e-7f1df6d16ae71784160000
decf1837-dbcc-3652-aa2f-b802997893f9,2026-04-06,49.579829,decf1837-dbcc-3652-aa2f-b802997893f91784160000
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,14.234845,dfc70541-9d37-355c-af06-9bf106459cdb1784160000
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,4.011062,e402d019-6155-3bff-9228-4911ea4467771784160000
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,18.042593,e6647a27-162c-349c-88fa-73edee1ad2521784160000
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,99.581802,e69f5e43-374e-3577-a194-03eca473eb861784160000
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-06,9.257271,ea133f80-908c-3a40-af86-f0745e517fd21784160000
ea326c72-2ef2-3b5f-8d50-d3dcecd37399,2026-04-06,66.621069,ea326c72-2ef2-3b5f-8d50-d3dcecd373991784160000
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,48.191606,ebbf605d-a94c-3f16-9ae0-5449c87f40021784160000
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-04-06,29.942698,eeaba3bd-0e65-3eff-80b8-bb415d1cdc891784160000
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,45.64687,eed2ebc1-be51-3590-b59c-000c6526614f1784160000
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,17.825295,f1541aa7-7f5e-34b8-ad78-3cd8edc99ac61784160000
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-06,5.681159,f1809858-d9d7-3db3-8cc3-5793c598044c1784160000
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,62.03715,f2469968-f4ce-3c30-aece-76c96bba977f1784160000
f37b1d54-4726-3503-b093-7096160494d8,2026-04-06,8.142127,f37b1d54-4726-3503-b093-7096160494d81784160000
f384cd2c-ddf3-3520-8306-c32081e09f5e,2026-04-06,50.324811,f384cd2c-ddf3-3520-8306-c32081e09f5e1784160000
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,28.00314,f6d44ec5-a47a-3937-931c-9f8412b5fa881784160000
fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f2,2026-04-06,14.441158,fa282dd9-1ca1-3d0d-a378-f5ecfd5f74f21784160000
fc6b0572-45d8-3b03-83c0-32448621bbb3,2026-04-06,7.865629,fc6b0572-45d8-3b03-83c0-32448621bbb31784160000
03258615-f0ae-3265-b5eb-490bdff3232f,2026-04-07,12.155584,03258615-f0ae-3265-b5eb-490bdff3232f1784160000
0388e0d9-8d10-3b74-a111-fdac480a0825,2026-04-07,21.414114,0388e0d9-8d10-3b74-a111-fdac480a08251784160000
0555042a-3841-3dc5-bc85-aea0ba8074f5,2026-04-07,35.325185,0555042a-3841-3dc5-bc85-aea0ba8074f51784160000
0769202c-7965-32a1-8d36-1cd52b64377d,2026-04-07,8.002834,0769202c-7965-32a1-8d36-1cd52b64377d1784160000
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,20.178015,0834a8d5-db47-3f2b-8f52-89726cb486de1784160000
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-04-07,74.252902,0bd9c8a1-cf25-3dfe-9380-6143b1183f531784160000
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-04-07,5.585903,0d06916c-fc74-37b3-8630-7f2eb8b273471784160000
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-07,68.669628,0d66e094-d57b-3221-bdb4-ff9f2a6fa6b61784160000
103be95c-0738-36fc-9aca-d07b1504909a,2026-04-07,100.876568,103be95c-0738-36fc-9aca-d07b1504909a1784160000
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-07,69.263858,108e1055-4067-36ab-86d5-3ac2be2e867f1784160000
15d19e1d-74b8-3948-867f-63a4a1188539,2026-04-07,9.098701,15d19e1d-74b8-3948-867f-63a4a11885391784160000
15f19ccf-5f54-370e-914a-19ef0d6e7bfe,2026-04-07,47.412073,15f19ccf-5f54-370e-914a-19ef0d6e7bfe1784160000
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-07,17.054104,17e9c47e-62ba-33a6-96e1-95ad3c636d221784160000
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-04-07,22.906447,18a6d5f8-3203-3934-be7c-fef235f8d5ee1784160000
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-04-07,98.121926,18d39ce1-5a60-3a9e-9621-bfa693409e771784160000
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-07,96.779403,1c3f0a45-334a-3810-b02a-7ba9181fca951784160000
1f7e14b9-0bb8-3674-9af2-eeacd8638c48,2026-04-07,30.368672,1f7e14b9-0bb8-3674-9af2-eeacd8638c481784160000
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-07,37.814516,21e18788-026e-37c1-9a0a-259c58a0fc501784160000
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-07,83.402236,221e9e1f-4d97-3377-bd33-6a1b0c96bccd1784160000
226055f6-f55e-381a-9363-c4f462e58856,2026-04-07,25.480441,226055f6-f55e-381a-9363-c4f462e588561784160000
23085cdc-54fb-36cc-b1b5-242866ace099,2026-04-07,7.735207,23085cdc-54fb-36cc-b1b5-242866ace0991784160000
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-07,17.729239,29768e10-7435-3d69-8503-a6f77e57bdcd1784160000
2a367cc3-cd10-3636-afde-496c005f90f9,2026-04-07,75.34611,2a367cc3-cd10-3636-afde-496c005f90f91784160000
2fd79494-a377-3a29-a882-b11802cfee0c,2026-04-07,7.20421,2fd79494-a377-3a29-a882-b11802cfee0c1784160000
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-04-07,24.609276,32da1b1b-0d42-3b01-a03e-3891e0cc9afd1784160000
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-04-07,5.022008,33a96067-0e23-3bf3-8d10-cbec5a261a651784160000
363a066c-58b6-3bcf-a7b0-e9729a735ba7,2026-04-07,17.461533,363a066c-58b6-3bcf-a7b0-e9729a735ba71784160000
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-07,32.926246,36609ac4-6206-306e-8839-af98e2ad9c271784160000
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-07,43.39505,36f0982a-ff58-3c66-9847-439d640e7d961784160000
3980a3b0-7169-37c1-ba12-f7547a8e9e3b,2026-04-07,0.314758,3980a3b0-7169-37c1-ba12-f7547a8e9e3b1784160000
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-07,31.415703,3ab4ce54-3bfa-3a09-8624-c69a02d776321784160000
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-07,57.761702,3c828a67-8a44-3a18-a2db-213948c73e011784160000
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-07,4.137149,3ec4aa61-73df-37f5-af33-ac50b24f1ab51784160000
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-07,41.652614,3f3adad3-22df-3188-a572-bab43c8f02581784160000
423348ca-0838-3372-a616-b4cda0468666,2026-04-07,28.034669,423348ca-0838-3372-a616-b4cda04686661784160000
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-04-07,11.928736,43538921-75c3-3004-917b-51c3d8e2a3a61784160000
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-07,86.556716,45646b0b-1f90-30c9-a31e-8ff3ce71468c1784160000
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-07,16.531948,458e61b5-010d-3520-8683-4ea9ccc7bf9a1784160000
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-07,29.119949,460c19ec-738f-33e2-84b8-3a300f8ee9891784160000
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-07,6.586628,460c21b1-3cfc-31cf-a50e-caa5dcdf949a1784160000
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-07,8.84675,4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb1784160000
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-07,24.684912,4d843361-b5aa-3b6a-88aa-b89d091cd5231784160000
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-07,12.90563,4d8e0306-9402-312c-8735-520e75542ddf1784160000
4f630062-21f6-3266-9acd-c0827dbf5c05,2026-04-07,10.92101,4f630062-21f6-3266-9acd-c0827dbf5c051784160000
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-07,40.149244,4fbbedf8-7ea9-3ba5-8a18-f658a4f216051784160000
5060be3d-9bbb-3f4e-955c-625e4390c6b7,2026-04-07,1.452243,5060be3d-9bbb-3f4e-955c-625e4390c6b71784160000
524da203-40d7-33a6-8ab6-b21a0cef3c58,2026-04-07,54.03823,524da203-40d7-33a6-8ab6-b21a0cef3c581784160000
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-07,28.116666,525519ab-5701-3792-8bdb-c46a264d9b631784160000
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-04-07,69.221625,55b0607e-f635-348a-bc83-f4e52515b7ec1784160000
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-07,9.257332,5656dbc0-5497-3227-a829-fd8eb574450e1784160000
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-04-07,3.769991,56ab4ff8-d4a1-314d-82eb-cc5055b8d77c1784160000
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-07,7.347829,57d3f142-33f4-308b-ae84-b183cc99db1b1784160000
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-04-07,18.256363,59a3ba74-8a6d-3bac-b0c5-c986595ef8981784160000
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-07,8.5937,5a3caea3-a6eb-3d9f-8553-ca013793121a1784160000
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-04-07,108.102335,5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c691784160000
5e3944b2-ebae-3f0f-9a92-b3fe6feac3a0,2026-04-07,14.195885,5e3944b2-ebae-3f0f-9a92-b3fe6feac3a01784160000
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-07,17.074171,6a620372-f31e-349c-b6c6-0e040a3edb641784160000
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-07,41.114452,6caa45a8-6d83-3033-a787-c79085beec371784160000
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-04-07,22.729608,746adeaf-1420-3eac-8391-92cd9b01c8b91784160000
75b45819-0131-3505-a67e-213e6e87963f,2026-04-07,6.363851,75b45819-0131-3505-a67e-213e6e87963f1784160000
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-07,65.189398,779e581c-a821-3108-9ebe-a92f9dcfc74c1784160000
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-07,20.54441,7825a025-23b9-3955-84e6-3a54c38e86e41784160000
7c23dbff-03d3-3e28-aa54-5f8960222244,2026-04-07,45.223333,7c23dbff-03d3-3e28-aa54-5f89602222441784160000
7f426754-4ea5-368b-9dba-da1364040455,2026-04-07,13.472616,7f426754-4ea5-368b-9dba-da13640404551784160000
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-07,106.556498,7fb6ff11-be82-30ff-ad1d-e44ada4f46db1784160000
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-07,4.928862,811e612b-5c2b-3709-9ca6-c2701930fc6f1784160000
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-07,53.112791,81e920c8-9879-3818-8272-f7289bc3315d1784160000
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-07,56.62037,834aa49a-5a2a-30db-8385-ad60aed26cd71784160000
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-04-07,17.056791,84dcbd6d-e273-316b-8912-4ed74ff8a9be1784160000
