PersonId,MetricDate,Language,Feature,Usage count by language and feature
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-06,typescript,chat_panel_ask_mode,2
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-04-06,typescript,code_completion,4
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-06,c#,code_completion,2
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-06,python,chat_panel_custom_mode,1
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-06,python,chat_panel_plan_mode,1
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-06,python,code_completion,3
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-06,python,copilot_app,2
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,go,chat_panel_agent_mode,1
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,go,code_completion,1
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,java,chat_panel_agent_mode,2
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,java,chat_panel_plan_mode,2
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,java,code_completion,7
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,typescript,chat_panel_agent_mode,5
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,typescript,chat_panel_plan_mode,2
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-06,typescript,code_completion,6
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-04-06,python,chat_inline,3
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-04-06,python,code_completion,3
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-04-06,typescript,chat_inline,6
110fff46-fb0b-3e9a-9353-b15cf434f1b7,2026-04-06,typescript,code_completion,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-06,javascript,code_completion,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-06,python,agent_edit,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-04-06,python,code_completion,7
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-04-06,java,agent_edit,1
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-04-06,java,chat_panel_ask_mode,2
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-04-06,java,code_completion,21
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-06,markdown,chat_inline,2
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-06,markdown,code_completion,3
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-06,python,chat_inline,1
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-06,python,chat_panel_plan_mode,1
19008d6d-be6f-38f0-8a72-4525e9b98022,2026-04-06,python,code_completion,8
1b3fb613-cf66-3fd2-9f95-ff50109c0acd,2026-04-06,typescript,chat_panel_plan_mode,2
1b3fb613-cf66-3fd2-9f95-ff50109c0acd,2026-04-06,typescript,code_completion,5
1b3fb613-cf66-3fd2-9f95-ff50109c0acd,2026-04-06,typescript,copilot_cli,2
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-06,markdown,chat_inline,4
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-06,markdown,code_completion,4
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-06,markdown,copilot_cli,1
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-06,yaml,code_completion,6
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-04-06,yaml,copilot_cli,2
1e77b604-3a35-382d-aef0-2546310e4c08,2026-04-06,json,chat_inline,11
1e77b604-3a35-382d-aef0-2546310e4c08,2026-04-06,json,code_completion,21
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-04-06,typescript,chat_inline,1
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-04-06,typescript,chat_panel_edit_mode,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-06,java,code_completion,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-06,sql,agent_edit,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-06,sql,code_completion,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-06,typescript,agent_edit,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-04-06,typescript,code_completion,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,json,chat_panel_agent_mode,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,json,chat_panel_edit_mode,1
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,json,code_completion,1
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,typescript,chat_panel_agent_mode,4
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,typescript,chat_panel_edit_mode,5
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-04-06,typescript,code_completion,14
226055f6-f55e-381a-9363-c4f462e58856,2026-04-06,typescript,code_completion,1
226055f6-f55e-381a-9363-c4f462e58856,2026-04-06,yaml,code_completion,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-04-06,markdown,chat_inline,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-04-06,markdown,chat_panel_ask_mode,1
23085cdc-54fb-36cc-b1b5-242866ace099,2026-04-06,markdown,code_completion,3
23085cdc-54fb-36cc-b1b5-242866ace099,2026-04-06,yaml,code_completion,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-06,java,chat_panel_custom_mode,3
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-06,java,code_completion,2
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-06,javascript,code_completion,2
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-06,python,chat_panel_custom_mode,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-04-06,python,code_completion,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-04-06,c#,agent_edit,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-04-06,c#,code_completion,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-04-06,typescript,agent_edit,1
2fdf5375-31c8-3c6a-9cf3-12465dbec4a5,2026-04-06,typescript,copilot_app,2
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-06,c#,chat_inline,4
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-06,c#,code_completion,3
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-06,yaml,chat_inline,2
36609ac4-6206-306e-8839-af98e2ad9c27,2026-04-06,yaml,code_completion,5
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-06,markdown,chat_panel_ask_mode,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-06,markdown,code_completion,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-06,python,code_completion,2
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-06,typescript,chat_panel_ask_mode,1
36f0982a-ff58-3c66-9847-439d640e7d96,2026-04-06,typescript,chat_panel_edit_mode,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-04-06,c#,code_completion,4
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-04-06,c#,copilot_app,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-04-06,python,code_completion,1
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-04-06,typescript,code_completion,2
3a95c147-b6b0-329f-88ad-464e73046bbe,2026-04-06,typescript,copilot_app,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,c#,chat_inline,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,c#,code_completion,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,json,chat_panel_agent_mode,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,json,chat_panel_custom_mode,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,json,code_completion,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,python,chat_panel_ask_mode,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-04-06,python,code_completion,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,json,code_completion,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,json,copilot_app,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,json,copilot_cli,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,typescript,code_completion,3
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,typescript,copilot_app,1
3c828a67-8a44-3a18-a2db-213948c73e01,2026-04-06,typescript,copilot_cli,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-06,python,code_completion,2
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-04-06,typescript,chat_panel_custom_mode,2
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-06,sql,chat_panel_custom_mode,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-06,sql,code_completion,9
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-06,typescript,chat_panel_agent_mode,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-06,typescript,chat_panel_custom_mode,1
3f3adad3-22df-3188-a572-bab43c8f0258,2026-04-06,typescript,code_completion,6
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-06,java,chat_panel_edit_mode,1
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-06,java,code_completion,3
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-06,unknown,chat_panel_edit_mode,2
41219c74-897b-3ca9-87e5-43da9041ddd3,2026-04-06,unknown,code_completion,3
423348ca-0838-3372-a616-b4cda0468666,2026-04-06,python,chat_panel_ask_mode,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-06,python,code_completion,8
423348ca-0838-3372-a616-b4cda0468666,2026-04-06,sql,chat_panel_agent_mode,1
423348ca-0838-3372-a616-b4cda0468666,2026-04-06,sql,chat_panel_ask_mode,3
423348ca-0838-3372-a616-b4cda0468666,2026-04-06,sql,code_completion,4
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-06,go,chat_panel_agent_mode,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-06,go,chat_panel_ask_mode,2
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-04-06,go,code_completion,5
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,javascript,chat_inline,2
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,javascript,chat_panel_edit_mode,4
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,javascript,code_completion,11
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,typescript,chat_inline,3
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,typescript,chat_panel_edit_mode,5
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-04-06,typescript,code_completion,11
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,c#,chat_panel_agent_mode,1
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,c#,code_completion,2
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,python,chat_panel_agent_mode,2
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,python,code_completion,3
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,yaml,chat_inline,3
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-04-06,yaml,code_completion,3
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-06,go,chat_inline,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-06,go,chat_panel_plan_mode,1
460c19ec-738f-33e2-84b8-3a300f8ee989,2026-04-06,python,code_completion,4
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-06,python,code_completion,2
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-04-06,sql,code_completion,1
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-06,c#,chat_inline,1
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-06,c#,code_completion,4
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-06,json,chat_inline,2
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-04-06,json,code_completion,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-06,go,code_completion,5
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-06,javascript,agent_edit,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-06,javascript,code_completion,2
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-04-06,typescript,code_completion,3
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-06,unknown,chat_panel_plan_mode,3
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-06,unknown,chat_panel_unknown_mode,1
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-06,unknown,code_completion,6
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-04-06,unknown,copilot_cli,3
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-06,sql,code_completion,5
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-06,sql,copilot_app,3
4d8e0306-9402-312c-8735-520e75542ddf,2026-04-06,sql,copilot_cli,1
4f2065c7-ece7-384a-a5f8-b1eda61e6331,2026-04-06,sql,code_completion,2
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-06,json,chat_panel_unknown_mode,3
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-06,json,code_completion,4
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-04-06,typescript,code_completion,3
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-06,javascript,chat_inline,1
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-06,javascript,code_completion,1
52412506-0a36-3bbc-b4ff-9579aa41f9b1,2026-04-06,markdown,chat_inline,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-06,java,chat_inline,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-06,java,code_completion,3
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-06,typescript,chat_inline,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-04-06,typescript,code_completion,3
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-06,javascript,chat_inline,1
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-06,javascript,code_completion,7
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-06,yaml,chat_inline,1
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-06,yaml,chat_panel_ask_mode,1
5656dbc0-5497-3227-a829-fd8eb574450e,2026-04-06,yaml,code_completion,4
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-04-06,c#,chat_panel_unknown_mode,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,java,chat_panel_ask_mode,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,java,chat_panel_plan_mode,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,java,code_completion,4
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,java,copilot_cli,2
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,typescript,chat_panel_plan_mode,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,typescript,code_completion,5
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,typescript,copilot_cli,1
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,javascript,code_completion,1
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,python,chat_inline,1
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,python,chat_panel_ask_mode,2
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,python,code_completion,4
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-06,go,chat_panel_agent_mode,1
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-06,go,code_completion,1
585b3bc4-0239-3118-8043-fe70e5d509dc,2026-04-06,markdown,code_completion,2
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-04-06,javascript,code_completion,2
59a3ba74-8a6d-3bac-b0c5-c986595ef898,2026-04-06,markdown,copilot_cli,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-06,typescript,chat_panel_edit_mode,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-06,typescript,code_completion,4
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-04-06,typescript,copilot_cli,1
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-04-06,java,code_completion,3
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-04-06,json,code_completion,1
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-04-06,json,copilot_cli,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-04-06,markdown,chat_panel_ask_mode,3
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-04-06,markdown,code_completion,3
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,javascript,chat_panel_agent_mode,5
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,typescript,chat_panel_agent_mode,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,typescript,code_completion,6
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-06,python,code_completion,1
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-04-06,typescript,code_completion,2
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-06,java,chat_panel_ask_mode,1
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-06,java,code_completion,1
677911e4-74ab-36e6-b2e8-9e7f977232fd,2026-04-06,typescript,code_completion,2
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-04-06,javascript,chat_panel_agent_mode,1
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-04-06,javascript,chat_panel_ask_mode,1
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-04-06,javascript,code_completion,3
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-06,python,chat_panel_ask_mode,1
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-06,python,code_completion,13
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-06,sql,chat_panel_edit_mode,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-06,sql,code_completion,10
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-06,javascript,code_completion,9
75b45819-0131-3505-a67e-213e6e87963f,2026-04-06,c#,code_completion,1
75b45819-0131-3505-a67e-213e6e87963f,2026-04-06,typescript,code_completion,2
75b45819-0131-3505-a67e-213e6e87963f,2026-04-06,typescript,copilot_app,1
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-06,python,chat_panel_agent_mode,7
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-06,python,chat_panel_ask_mode,2
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-06,python,chat_panel_edit_mode,5
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-06,python,code_completion,17
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-06,javascript,code_completion,4
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-06,typescript,chat_panel_agent_mode,1
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-06,typescript,chat_panel_ask_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,c#,code_completion,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,python,chat_panel_agent_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,python,code_completion,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,unknown,chat_panel_agent_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,unknown,code_completion,2
7c23dbff-03d3-3e28-aa54-5f8960222244,2026-04-06,sql,chat_panel_custom_mode,1
7c23dbff-03d3-3e28-aa54-5f8960222244,2026-04-06,sql,code_completion,4
7f426754-4ea5-368b-9dba-da1364040455,2026-04-06,python,chat_panel_agent_mode,1
7f426754-4ea5-368b-9dba-da1364040455,2026-04-06,typescript,chat_panel_agent_mode,2
7f426754-4ea5-368b-9dba-da1364040455,2026-04-06,typescript,code_completion,2
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,javascript,chat_inline,2
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,javascript,chat_panel_ask_mode,1
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,javascript,code_completion,9
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,typescript,chat_inline,2
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,typescript,chat_panel_ask_mode,4
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,typescript,code_completion,14
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-06,c#,chat_panel_edit_mode,3
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-06,c#,code_completion,4
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-06,yaml,chat_panel_agent_mode,2
7fc14ec1-994b-3149-a5da-ecbc30116739,2026-04-06,yaml,code_completion,7
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,go,chat_panel_agent_mode,3
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,go,chat_panel_edit_mode,1
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,go,code_completion,6
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,json,chat_panel_edit_mode,1
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,json,code_completion,5
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,c#,chat_panel_agent_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,c#,chat_panel_edit_mode,2
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,c#,code_completion,3
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,sql,chat_panel_agent_mode,1
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,sql,code_completion,8
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,typescript,chat_panel_agent_mode,1
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,typescript,chat_panel_edit_mode,5
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,typescript,code_completion,5
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,python,chat_inline,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,python,chat_panel_edit_mode,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,python,code_completion,12
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-06,c#,code_completion,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-06,javascript,chat_panel_edit_mode,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-06,javascript,code_completion,2
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,go,code_completion,7
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,go,copilot_cli,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,sql,code_completion,2
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,typescript,chat_panel_ask_mode,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,typescript,code_completion,2
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,yaml,agent_edit,1
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,yaml,chat_panel_agent_mode,5
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,yaml,chat_panel_ask_mode,2
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,yaml,code_completion,15
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,yaml,copilot_app,2
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-06,c#,chat_panel_agent_mode,1
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-06,c#,chat_panel_ask_mode,2
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-04-06,c#,code_completion,2
