PersonId,MetricDate,Agent adoption,Code completions accepted,Code completions suggested,User-initiated chat requests
68b45261-85be-3d03-a069-5aa6ffe8e8ca,2026-04-06,false,0,0,0
6a5b5baa-1f05-3d64-a1f4-6971499443c4,2026-04-06,false,0,0,0
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-04-06,false,0,0,0
6b3330d9-5d0e-3837-aa46-e24936a10db4,2026-04-06,false,0,0,0
6c21f96e-4015-302f-a95a-0918b22b3ad8,2026-04-06,true,2,6,4
6c846031-433a-341b-99fa-c015b0cb38ef,2026-04-06,false,0,0,0
6caa45a8-6d83-3033-a787-c79085beec37,2026-04-06,false,0,0,0
6e8a1cb9-329d-3c5e-8d21-4c46a734d1e9,2026-04-06,false,6,11,5
6ff1e3af-80cd-3580-af93-50f7bd0850de,2026-04-06,false,0,0,0
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-04-06,false,0,0,0
72e3323e-cebd-3aa6-a736-9022afb37e21,2026-04-06,false,0,0,0
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-04-06,true,4,5,2
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-04-06,false,0,0,0
74cd4f7c-116b-3316-bf7f-eb46458694da,2026-04-06,false,0,0,0
75b45819-0131-3505-a67e-213e6e87963f,2026-04-06,false,0,0,0
75be5782-378c-39b7-8d80-e4225331c478,2026-04-06,false,3,4,0
75c008ab-9d95-3b45-b06c-1ba571bc7895,2026-04-06,false,0,0,0
760b65eb-45d9-332e-bbdd-15ad2c3223bc,2026-04-06,true,5,9,3
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-04-06,false,0,0,0
781a0729-d247-332a-a718-196cd4f0844f,2026-04-06,false,0,0,0
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-04-06,false,0,0,0
79874361-3477-38db-9fbd-fc39d1713d69,2026-04-06,false,0,0,0
7a7af6a0-86f2-31f0-bb17-7e3d8de4ba8a,2026-04-06,false,0,0,0
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-06,true,13,19,2
7f426754-4ea5-368b-9dba-da1364040455,2026-04-06,false,0,0,0
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-04-06,false,0,0,0
7feb497b-3ee8-39fa-9cfd-72a898f4cf47,2026-04-06,false,0,0,0
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,false,0,0,0
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-04-06,false,0,0,0
82a48b8e-4fa5-3f42-857c-71fbe24937aa,2026-04-06,false,11,20,5
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-04-06,false,8,14,3
834aa49a-5a2a-30db-8385-ad60aed26cd7,2026-04-06,false,0,0,0
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-04-06,false,0,0,0
84851a10-43f1-3fc8-a358-06f529f15c33,2026-04-06,false,0,0,0
84dcbd6d-e273-316b-8912-4ed74ff8a9be,2026-04-06,false,0,0,0
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-04-06,false,0,0,0
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,false,90,147,39
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,false,3,6,0
87ab0257-a9f6-3705-89f8-f63b9b8f2b0c,2026-04-06,true,0,5,4
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,false,0,0,0
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-04-06,false,0,0,0
8c2e2c06-5c7a-359a-8e69-0efdfb7e79bb,2026-04-06,true,3,8,3
8c414798-333c-3663-bac9-84c120ae29fb,2026-04-06,false,0,0,0
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-04-06,false,3,9,2
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,false,4,8,0
8cb2a7d2-f605-3df9-981a-2c02b1d1a4e0,2026-04-06,false,3,6,0
8ce3a609-9e37-3b54-a602-9b395e5f5a76,2026-04-06,false,0,0,0
8dc72d59-3896-3d24-a51b-3a8a9e1c6713,2026-04-06,false,0,0,0
8e914a83-9f14-3c6e-8220-79cebd75eda8,2026-04-06,false,0,0,0
911d2093-d19c-3f31-815c-a2815fcd3901,2026-04-06,false,0,0,0
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,false,0,0,0
929f777a-b8ac-3e16-8d77-e8ac77fd282c,2026-04-06,true,3,8,2
92de990d-30ce-38da-ad78-86a4a56c065b,2026-04-06,false,5,10,2
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,false,11,16,6
949ebf54-2340-343d-959a-0f34372577da,2026-04-06,false,0,0,0
956008d9-c7c8-3450-a799-ccd802fc2078,2026-04-06,true,16,26,4
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-04-06,true,12,21,8
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-06,false,1,1,0
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-04-06,true,7,10,5
96be8df1-0628-3c17-acd8-50a096438ea0,2026-04-06,true,5,12,5
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-06,false,0,0,0
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-04-06,false,0,0,0
98b357c6-e458-3b53-bc66-c80eb105e3cf,2026-04-06,false,0,0,0
9a736669-65a4-3b3e-a4b5-8f6ec9654a84,2026-04-06,false,0,0,0
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-04-06,false,0,0,0
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,false,0,0,0
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-04-06,false,0,0,0
9bffe43c-9c3e-3c3f-947d-b83b096a53f5,2026-04-06,false,0,0,0
9c2b569e-d3f4-3c78-a57e-4d73687d2dc2,2026-04-06,false,0,0,0
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-04-06,false,0,0,0
9d4e9d75-07dc-3cf6-999a-9fb34aad5110,2026-04-06,false,0,0,0
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-04-06,false,0,0,0
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,true,4,16,4
a06461db-ef00-3481-9827-c829471e7245,2026-04-06,false,0,0,0
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-04-06,false,0,0,0
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,false,7,10,2
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-04-06,false,0,0,0
a2c7f30a-a765-3820-af7f-dbf67c4ba83a,2026-04-06,false,0,0,0
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-04-06,true,37,80,13
a3f48154-490b-350b-9f4e-74835b5aaaae,2026-04-06,false,10,17,5
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-04-06,false,0,0,0
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,true,16,31,13
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,true,8,12,2
a67cec0f-eda0-3d47-af0e-2bd3262a8cf9,2026-04-06,true,10,26,12
a8d7fd17-4556-3ba6-8223-e88d8ead8fb0,2026-04-06,false,0,0,0
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,false,1,4,4
a96a11ac-c839-3a7d-8ca2-dd65ad906316,2026-04-06,false,0,0,0
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-04-06,false,0,0,0
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,false,5,6,1
ab5f37ff-9008-3c2a-a32b-c29632f4ea67,2026-04-06,false,0,0,0
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-04-06,false,0,0,0
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,false,5,9,4
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-04-06,false,0,0,0
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-04-06,false,0,0,0
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,true,1,7,2
af753398-35e3-3c49-a7bb-31e2830197f3,2026-04-06,true,10,12,1
af8385d3-26a2-37af-a11f-d340427e6c79,2026-04-06,false,0,0,0
b08b0516-052f-31ca-baee-415f1e9f6c1d,2026-04-06,false,0,0,0
b095775a-2d08-336f-bccf-d2f71dc4ba3c,2026-04-06,true,4,9,1
b1d22b60-1492-37de-a246-db25e91bfb1f,2026-04-06,true,7,18,4
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-04-06,false,0,0,0
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-04-06,true,19,34,6
b516e127-e0a8-3444-a387-7ee0a83c2029,2026-04-06,false,0,0,0
b5344373-538f-3f37-8982-c97e3158144a,2026-04-06,true,5,9,4
b5709237-397b-3941-956e-9aae6c3073df,2026-04-06,false,0,0,0
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-04-06,true,7,16,6
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-04-06,false,0,0,0
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-04-06,true,9,12,4
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-06,false,0,0,0
b99742c8-7da0-3e81-ab3c-eb775e9f5d24,2026-04-06,false,0,0,0
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-04-06,true,18,34,13
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-04-06,false,6,9,5
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-04-06,false,29,49,12
be6232fb-011f-3991-882f-8e238234a9d1,2026-04-06,false,0,0,0
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,false,5,5,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-04-06,true,6,9,3
bf3ce861-259b-3e12-9e88-15fd2d3036fe,2026-04-06,false,0,0,0
bf5e2c07-ebd1-3aab-ae92-933140999b06,2026-04-06,true,12,20,4
bfcf20fb-7815-332b-866f-4833dfb11fcc,2026-04-06,false,0,0,0
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-04-06,true,12,20,5
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,true,4,7,3
c10aa2a4-9710-3c19-a603-5595b7214357,2026-04-06,false,0,0,0
c28d006e-f496-3663-8af9-cae2c8d7f937,2026-04-06,false,0,0,0
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-04-06,true,5,9,5
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-06,false,0,0,0
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,true,14,18,3
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-04-06,false,4,12,1
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-04-06,false,0,0,0
c5ad4f60-58c0-31cd-adea-8e741fec0b8b,2026-04-06,false,0,0,0
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-04-06,false,0,0,0
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-04-06,true,5,6,1
c759ab27-513f-3be4-abc9-4fdf58a51f90,2026-04-06,false,0,0,0
c822da7e-5c87-391a-9bd0-9180e6eec541,2026-04-06,false,0,0,0
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-04-06,false,0,0,0
c94b6182-3fff-3c57-8077-844432bfec8a,2026-04-06,false,0,0,0
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-04-06,false,1,5,3
cb325cd8-f517-3d5e-a522-bfc0a4cd9551,2026-04-06,false,0,0,0
cce1c127-2ff8-3ea0-a9b8-2df2cd888b5b,2026-04-06,true,13,28,7
cda9743a-3fd9-34bb-a798-0b998f43bd49,2026-04-06,false,0,0,0
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-04-06,true,3,5,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,false,8,13,5
cecfcbcc-77a8-37e8-9f55-f57834a00b36,2026-04-06,false,10,19,3
cf27b977-c8ad-3737-8228-b9db85767415,2026-04-06,false,0,0,0
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-04-06,true,13,18,6
d0d4b259-ec1f-3b6a-8049-3806591baaaa,2026-04-06,false,0,0,0
d16b7d90-92be-3869-95a7-7d511669811b,2026-04-06,false,0,0,0
d2f0b459-263b-3ba2-acc2-9a0dacc1fe68,2026-04-06,false,0,0,0
d320f92f-4cc3-395c-b6c7-3cb3c7cb3efe,2026-04-06,false,0,0,0
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-04-06,false,15,32,5
d3d0b6a8-f422-3af5-a62e-826c20495095,2026-04-06,false,0,0,0
d440f614-e622-3174-b725-b38725483cde,2026-04-06,false,0,0,0
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-04-06,true,10,16,1
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,false,1,5,2
d76f0b24-1370-3b6f-81fa-de61d93e7ebe,2026-04-06,false,1,2,0
d834b72d-c2cc-391e-8a0c-c3f147eeb522,2026-04-06,true,8,19,8
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-04-06,true,7,16,3
d86225ec-57c8-3039-9b73-5067e9668517,2026-04-06,false,2,3,2
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-04-06,false,0,0,0
d940c628-4e61-3954-9aee-1aa0a0b6e21f,2026-04-06,true,4,15,2
da8b7ad5-701e-38e4-af53-bcb52836386c,2026-04-06,false,0,0,0
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,false,19,40,9
deb966b3-92f7-329d-905e-7f1df6d16ae7,2026-04-06,false,0,0,0
decf1837-dbcc-3652-aa2f-b802997893f9,2026-04-06,false,0,0,0
dee4128a-2091-303c-8411-15401a64ec03,2026-04-06,true,24,48,10
df67f363-d186-3899-9341-ca1c650419d1,2026-04-06,false,0,0,0
dfc70541-9d37-355c-af06-9bf106459cdb,2026-04-06,false,0,0,0
dfe88e46-3f0b-3bdd-bb8b-d7190cc27582,2026-04-06,false,0,0,0
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-04-06,true,6,13,5
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-04-06,true,4,9,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,false,6,11,3
e2762d35-02bf-3212-869f-c8b0e7be182b,2026-04-06,false,0,0,0
e402d019-6155-3bff-9228-4911ea446777,2026-04-06,false,0,0,0
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,false,0,0,0
e6647a27-162c-349c-88fa-73edee1ad252,2026-04-06,false,0,0,0
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,false,0,0,0
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-06,false,0,0,0
e71fe34e-9aa5-3ade-8054-a639af523373,2026-04-06,false,0,0,0
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-04-06,false,5,8,1
e83f5cbe-8539-3cbd-b749-7896bd48c47e,2026-04-06,true,15,26,6
e91fcfab-7cdf-31df-8933-e788688d8288,2026-04-06,false,0,0,0
ea133f80-908c-3a40-af86-f0745e517fd2,2026-04-06,true,7,16,3
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,false,0,0,0
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-04-06,true,19,31,13
ed0a8ed8-2282-3fec-82db-fafd297cdb61,2026-04-06,false,0,0,0
ee050ecd-57ea-3832-a38e-ae414aa09dc3,2026-04-06,false,0,0,0
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-04-06,true,20,29,7
eedf529f-5a2b-3af3-8849-028191ece984,2026-04-06,false,0,0,0
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-04-06,false,0,0,0
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-04-06,false,12,23,2
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,false,0,0,0
f166b497-832f-3b26-8149-b36820a1aebe,2026-04-06,false,0,0,0
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-04-06,true,9,26,4
f1ebcf2f-e51e-373c-b8af-374b6efced62,2026-04-06,false,0,0,0
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,false,0,0,0
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,false,0,0,0
f37b1d54-4726-3503-b093-7096160494d8,2026-04-06,true,5,10,1
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-04-06,true,12,18,8
f5a2ffe8-63a0-3fe0-82d0-e2780d9d29dc,2026-04-06,true,3,10,3
f5b7af0b-6fd8-3576-b8bd-8c423699ee6f,2026-04-06,false,0,0,0
f5c21c69-5b03-320a-ae2e-2554aefff943,2026-04-06,true,16,37,11
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-04-06,false,0,0,0
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-04-06,false,1,3,2
fbb84839-d7f2-363f-a497-68b74f2449f2,2026-04-06,false,0,0,0
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-06,true,3,12,3
fe5c2831-6d72-3f57-b5da-21037ecbeb2f,2026-04-06,false,0,0,0
fef4cad3-0478-304d-86ff-dd08b20ed8de,2026-04-06,false,0,0,0
