PersonId,MetricDate,Feature,Feature Usage Count
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,chat_panel_ask_mode,8
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-04-06,code_completion,10
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,chat_inline,4
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,chat_panel_ask_mode,12
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-04-06,code_completion,5
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-04-06,chat_inline,3
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-04-06,chat_panel_agent_mode,2
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-04-06,chat_panel_custom_mode,1
5de859d5-b06b-3878-b7f0-64c4e91191df,2026-04-06,code_completion,1
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-04-06,chat_inline,3
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-04-06,chat_panel_ask_mode,7
6001b0b7-96fc-3fe1-aef1-329c8e2f62ce,2026-04-06,copilot_app,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,agent_edit,1
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,chat_inline,4
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,code_completion,11
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-04-06,copilot_cli,4
6ff1e3af-80cd-3580-af93-50f7bd0850de,2026-04-06,chat_inline,2
6ff1e3af-80cd-3580-af93-50f7bd0850de,2026-04-06,chat_panel_unknown_mode,2
6ff1e3af-80cd-3580-af93-50f7bd0850de,2026-04-06,copilot_app,1
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-04-06,agent_edit,8
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-04-06,chat_inline,4
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-04-06,chat_panel_ask_mode,2
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-04-06,code_completion,8
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-06,chat_inline,2
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-06,chat_panel_ask_mode,12
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-04-06,copilot_cli,3
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,chat_panel_ask_mode,5
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,chat_panel_unknown_mode,1
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,code_completion,11
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-04-06,copilot_app,3
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,chat_inline,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,chat_panel_agent_mode,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,chat_panel_ask_mode,2
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-04-06,code_completion,9
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-04-06,chat_inline,3
812c22d3-3843-3385-aa3b-aa8ae91b882a,2026-04-06,chat_panel_ask_mode,8
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-06,chat_inline,1
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-06,chat_panel_agent_mode,8
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-06,chat_panel_ask_mode,1
81e920c8-9879-3818-8272-f7289bc3315d,2026-04-06,chat_panel_custom_mode,4
83ac466b-0a2c-3b9f-bc16-cc1733598dc1,2026-04-06,chat_inline,5
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,chat_panel_ask_mode,4
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,code_completion,11
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-04-06,copilot_cli,2
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,chat_inline,2
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,chat_panel_agent_mode,4
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,chat_panel_ask_mode,2
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,chat_panel_plan_mode,2
86a53618-ee86-3705-9b6b-f5372a406e5d,2026-04-06,code_completion,5
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,chat_inline,3
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,chat_panel_agent_mode,2
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,chat_panel_ask_mode,5
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,chat_panel_custom_mode,1
8afb8326-5718-3380-b5bc-81ac27e0b715,2026-04-06,code_completion,4
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,agent_edit,6
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,chat_inline,3
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,code_completion,5
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-04-06,copilot_cli,4
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,chat_inline,3
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,chat_panel_ask_mode,6
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,chat_panel_unknown_mode,1
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,code_completion,2
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-04-06,copilot_app,3
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,agent_edit,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,chat_inline,5
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,chat_panel_ask_mode,2
9317e817-504a-35a4-b7c3-68e90b432c45,2026-04-06,code_completion,3
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-06,chat_panel_ask_mode,15
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-04-06,code_completion,23
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-06,chat_panel_ask_mode,1
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-06,chat_panel_unknown_mode,1
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-06,code_completion,2
96deeb6a-5dea-3594-a30b-09cbb1965f52,2026-04-06,copilot_app,4
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-04-06,code_completion,2
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,chat_inline,1
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,chat_panel_ask_mode,2
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,chat_panel_unknown_mode,4
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,code_completion,5
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-04-06,copilot_app,5
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,chat_panel_ask_mode,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-04-06,copilot_app,2
a06461db-ef00-3481-9827-c829471e7245,2026-04-06,chat_panel_agent_mode,2
a06461db-ef00-3481-9827-c829471e7245,2026-04-06,chat_panel_custom_mode,2
a06461db-ef00-3481-9827-c829471e7245,2026-04-06,code_completion,6
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,chat_inline,3
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,chat_panel_agent_mode,2
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,chat_panel_ask_mode,3
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,chat_panel_plan_mode,4
a12779cf-ff75-376e-9cb4-73e937a3c164,2026-04-06,code_completion,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,agent_edit,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,chat_panel_ask_mode,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,code_completion,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-04-06,copilot_cli,3
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,agent_edit,5
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,chat_inline,1
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,chat_panel_ask_mode,3
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,code_completion,30
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-04-06,copilot_cli,5
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,chat_inline,2
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,chat_panel_agent_mode,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,chat_panel_ask_mode,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,chat_panel_plan_mode,2
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-04-06,code_completion,4
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,chat_inline,1
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,chat_panel_ask_mode,5
ab0c7a3d-b6a3-3c71-a9f6-6f5167fbf2d9,2026-04-06,chat_panel_unknown_mode,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,chat_inline,3
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,chat_panel_ask_mode,7
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,code_completion,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-04-06,copilot_cli,3
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,chat_panel_agent_mode,2
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,chat_panel_ask_mode,1
af15418c-707a-3e54-a465-034a3b570a96,2026-04-06,chat_panel_plan_mode,1
af8385d3-26a2-37af-a11f-d340427e6c79,2026-04-06,chat_inline,3
af8385d3-26a2-37af-a11f-d340427e6c79,2026-04-06,chat_panel_agent_mode,2
af8385d3-26a2-37af-a11f-d340427e6c79,2026-04-06,chat_panel_plan_mode,2
b516e127-e0a8-3444-a387-7ee0a83c2029,2026-04-06,code_completion,20
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-04-06,agent_edit,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,chat_inline,1
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,chat_panel_agent_mode,2
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,chat_panel_ask_mode,3
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-04-06,chat_panel_edit_mode,1
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,agent_edit,11
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,chat_inline,12
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-04-06,code_completion,44
c10aa2a4-9710-3c19-a603-5595b7214357,2026-04-06,chat_inline,2
c10aa2a4-9710-3c19-a603-5595b7214357,2026-04-06,chat_panel_ask_mode,5
c10aa2a4-9710-3c19-a603-5595b7214357,2026-04-06,chat_panel_edit_mode,4
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-06,chat_inline,2
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-06,chat_panel_agent_mode,2
c3f4e978-22c4-3743-a4d7-8dc20df21654,2026-04-06,chat_panel_ask_mode,4
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,chat_inline,8
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,chat_panel_edit_mode,7
c41f2431-16c5-3799-9be8-561415389d5f,2026-04-06,code_completion,8
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,chat_inline,2
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,chat_panel_agent_mode,3
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,chat_panel_ask_mode,1
cbca08c7-111d-3e0d-901e-db75d66b02ca,2026-04-06,code_completion,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,agent_edit,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,code_completion,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-04-06,copilot_cli,3
d16b7d90-92be-3869-95a7-7d511669811b,2026-04-06,chat_panel_agent_mode,7
d16b7d90-92be-3869-95a7-7d511669811b,2026-04-06,chat_panel_custom_mode,3
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,chat_inline,3
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,chat_panel_ask_mode,2
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,chat_panel_unknown_mode,2
d72106c4-021a-3b57-bf48-7b6f2c14df23,2026-04-06,copilot_app,2
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-04-06,chat_inline,1
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-04-06,chat_panel_unknown_mode,2
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-04-06,code_completion,1
d87769d0-ee92-3610-a3aa-b2333a1b3278,2026-04-06,copilot_app,1
de0bc8c0-4447-382c-b7c7-ce385510a49b,2026-04-06,chat_panel_agent_mode,1
decf1837-dbcc-3652-aa2f-b802997893f9,2026-04-06,chat_inline,1
decf1837-dbcc-3652-aa2f-b802997893f9,2026-04-06,chat_panel_agent_mode,2
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,chat_inline,1
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,chat_panel_agent_mode,8
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,chat_panel_ask_mode,14
e1ec776a-9a69-3e5d-a0c5-33a9250b1f19,2026-04-06,chat_panel_edit_mode,2
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,chat_inline,2
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,chat_panel_agent_mode,4
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,chat_panel_ask_mode,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,chat_panel_custom_mode,1
e41ed1fc-302f-351c-8dbd-1ccac5078a09,2026-04-06,code_completion,2
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,agent_edit,6
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,chat_inline,15
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,chat_panel_ask_mode,16
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,code_completion,52
e69f5e43-374e-3577-a194-03eca473eb86,2026-04-06,copilot_cli,6
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-06,chat_inline,4
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-06,chat_panel_agent_mode,1
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-06,chat_panel_edit_mode,1
e6a4f012-2129-36d0-bf2f-6e3c384f5497,2026-04-06,code_completion,3
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,agent_edit,6
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,chat_inline,2
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,chat_panel_ask_mode,4
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,code_completion,1
e87b313c-9bef-3ede-ad30-ecae0f8e3a02,2026-04-06,copilot_cli,2
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,agent_edit,2
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,chat_inline,1
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,chat_panel_ask_mode,2
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,code_completion,3
ea2319a1-87a9-39c7-978a-631828711569,2026-04-06,copilot_cli,3
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,chat_inline,5
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,chat_panel_agent_mode,3
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,chat_panel_ask_mode,1
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,chat_panel_custom_mode,2
eed2ebc1-be51-3590-b59c-000c6526614f,2026-04-06,code_completion,6
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,chat_panel_agent_mode,3
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,chat_panel_ask_mode,5
f1541aa7-7f5e-34b8-ad78-3cd8edc99ac6,2026-04-06,chat_panel_custom_mode,1
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,chat_inline,3
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,chat_panel_agent_mode,5
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,chat_panel_ask_mode,2
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,chat_panel_edit_mode,1
f2469968-f4ce-3c30-aece-76c96bba977f,2026-04-06,code_completion,4
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,chat_inline,2
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,chat_panel_agent_mode,4
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,chat_panel_ask_mode,4
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,chat_panel_custom_mode,2
f28c27e1-116f-3bfa-87a3-a4aec05ef6ed,2026-04-06,code_completion,3
fa146ea6-61c1-3eaf-b3b7-d79bd6e503ca,2026-04-06,agent_edit,1
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-06,agent_edit,7
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-06,chat_inline,4
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-04-06,copilot_cli,1
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,chat_panel_ask_mode,12
0834a8d5-db47-3f2b-8f52-89726cb486de,2026-04-07,copilot_app,4
103be95c-0738-36fc-9aca-d07b1504909a,2026-04-07,agent_edit,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-04-07,chat_inline,1
103be95c-0738-36fc-9aca-d07b1504909a,2026-04-07,chat_panel_ask_mode,5
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-07,chat_panel_ask_mode,8
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-04-07,chat_panel_edit_mode,9
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-07,agent_edit,2
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-07,chat_inline,5
1094d4eb-2c4b-3c82-bb41-36696a775289,2026-04-07,chat_panel_ask_mode,2
1176a69b-fd42-3989-9822-360026e942a4,2026-04-07,chat_inline,1
