"PersonId","Team","Model","Share"
"P00018","Data Engineering","Claude Sonnet",0.189188422834088
"P00018","Data Engineering","o4-mini",0.170404001035889
"P00018","Data Engineering","Default",0.208602012119166
"P00019","Mobile","GPT-4.1",0.199359853758107
"P00019","Mobile","GPT-5 mini",0.146487650260104
"P00019","Mobile","Claude Sonnet",0.11699862344746
"P00019","Mobile","o4-mini",0.207411042906541
"P00019","Mobile","Default",0.329742829627787
"P00020","Platform","GPT-4.1",0.198846726661154
"P00020","Platform","GPT-5 mini",0.21967950505693
"P00020","Platform","Claude Sonnet",0.15964012425735
"P00020","Platform","o4-mini",0.100500962414412
"P00020","Platform","Default",0.321332681610153
"P00021","Developer Experience","GPT-4.1",0.339327462330454
"P00021","Developer Experience","GPT-5 mini",0.0772062510019044
"P00021","Developer Experience","Claude Sonnet",0.29871740737883
"P00021","Developer Experience","o4-mini",0.13000902776794
"P00021","Developer Experience","Default",0.154739851520872
"P00022","Mobile","GPT-4.1",0.0954535108527713
"P00022","Mobile","GPT-5 mini",0.149567965557096
"P00022","Mobile","Claude Sonnet",0.17801968022855
"P00022","Mobile","o4-mini",0.101665581150689
"P00022","Mobile","Default",0.475293262210895
"P00023","Payments","GPT-4.1",0.33502409469442
"P00023","Payments","GPT-5 mini",0.108393458614198
"P00023","Payments","Claude Sonnet",0.220066667558411
"P00023","Payments","o4-mini",0.14175111774931
"P00023","Payments","Default",0.194764661383661
"P00024","Developer Experience","GPT-4.1",0.243847136343388
"P00024","Developer Experience","GPT-5 mini",0.152008440015305
"P00024","Developer Experience","Claude Sonnet",0.222428438769274
"P00024","Developer Experience","o4-mini",0.113925650391759
"P00024","Developer Experience","Default",0.267790334480274
"P00025","Data Engineering","GPT-4.1",0.260829438953716
"P00025","Data Engineering","GPT-5 mini",0.236674776988241
"P00025","Data Engineering","Claude Sonnet",0.232306493877971
"P00025","Data Engineering","o4-mini",0.136965722452624
"P00025","Data Engineering","Default",0.133223567727447
"P00026","Identity","GPT-4.1",0.139786414836376
"P00026","Identity","GPT-5 mini",0.131045900929461
"P00026","Identity","Claude Sonnet",0.0425407466252842
"P00026","Identity","o4-mini",0.157886800823812
"P00026","Identity","Default",0.528740136785067
"P00027","Platform","GPT-4.1",0.33559205574098
"P00027","Platform","GPT-5 mini",0.131486292603833
"P00027","Platform","Claude Sonnet",0.211451916753879
"P00027","Platform","o4-mini",0.112313753824412
"P00027","Platform","Default",0.209155981076895
"P00028","Developer Experience","GPT-4.1",0.38074825382063
"P00028","Developer Experience","GPT-5 mini",0.251611028339021
"P00028","Developer Experience","Claude Sonnet",0.142458220721115
"P00028","Developer Experience","o4-mini",0.133541873446221
"P00028","Developer Experience","Default",0.0916406236730135
"P00029","Identity","GPT-4.1",0.221244533096845
"P00029","Identity","GPT-5 mini",0.169346645845191
"P00029","Identity","Claude Sonnet",0.0443144008772446
"P00029","Identity","o4-mini",0.0957819820551353
"P00029","Identity","Default",0.469312438125584
"P00030","Data Engineering","GPT-4.1",0.26346837710991
"P00030","Data Engineering","GPT-5 mini",0.204103144198212
"P00030","Data Engineering","Claude Sonnet",0.144208577450299
"P00030","Data Engineering","o4-mini",0.161662847197846
"P00030","Data Engineering","Default",0.226557054043733
"P00031","Mobile","GPT-4.1",0.130219439298644
"P00031","Mobile","GPT-5 mini",0.195584418264397
"P00031","Mobile","Claude Sonnet",0.146492209771549
"P00031","Mobile","o4-mini",0.14408512680969
"P00031","Mobile","Default",0.38361880585572
"P00032","Platform","GPT-4.1",0.260503333676365
"P00032","Platform","GPT-5 mini",0.236116109162678
"P00032","Platform","Claude Sonnet",0.176361630620249
"P00032","Platform","o4-mini",0.177697221895351
"P00032","Platform","Default",0.149321704645356
"P00033","Platform","GPT-4.1",0.396462694809607
"P00033","Platform","GPT-5 mini",0.181047271590702
"P00033","Platform","Claude Sonnet",0.155412431525452
"P00033","Platform","o4-mini",0.12641376551887
"P00033","Platform","Default",0.140663836555369
"P00034","Platform","GPT-4.1",0.256482845861764
"P00034","Platform","GPT-5 mini",0.170543610992922
"P00034","Platform","Claude Sonnet",0.281522471446338
"P00034","Platform","o4-mini",0.0994472271463226
"P00034","Platform","Default",0.192003844552653
"P00035","Developer Experience","GPT-4.1",0.272447008332124
"P00035","Developer Experience","GPT-5 mini",0.126508107827556
"P00035","Developer Experience","Claude Sonnet",0.287757117274987
"P00035","Developer Experience","o4-mini",0.139411410008479
"P00035","Developer Experience","Default",0.173876356556854
"P00036","Data Engineering","GPT-4.1",0.309045484697325
"P00036","Data Engineering","GPT-5 mini",0.182556556055518
"P00036","Data Engineering","Claude Sonnet",0.188013644229728
"P00036","Data Engineering","o4-mini",0.132881548549172
"P00036","Data Engineering","Default",0.187502766468257
"P00037","Platform","GPT-4.1",0.259615793827807
"P00037","Platform","GPT-5 mini",0.314988504113501
"P00037","Platform","Claude Sonnet",0.158745807724322
"P00037","Platform","o4-mini",0.105509959538856
"P00037","Platform","Default",0.161139934795514
"P00038","Platform","GPT-4.1",0.384596180042871
"P00038","Platform","GPT-5 mini",0.139555646028601
"P00038","Platform","Claude Sonnet",0.233457818388585
"P00038","Platform","o4-mini",0.108161879062562
"P00038","Platform","Default",0.134228476477381
"P00039","Platform","GPT-4.1",0.333898369048323
"P00039","Platform","GPT-5 mini",0.175278452790635
"P00039","Platform","Claude Sonnet",0.205899758414107
"P00039","Platform","o4-mini",0.108900767721915
"P00039","Platform","Default",0.17602265202502
"P00040","Payments","GPT-4.1",0.179202580929448
"P00040","Payments","GPT-5 mini",0.177959800242884
"P00040","Payments","Claude Sonnet",0.200537916732483
"P00040","Payments","o4-mini",0.180959915894578
"P00040","Payments","Default",0.261339786200606
"P00041","Platform","GPT-4.1",0.224523476840448
"P00041","Platform","GPT-5 mini",0.177378391225181
"P00041","Platform","Claude Sonnet",0.284835923136576
"P00041","Platform","o4-mini",0.120870385999891
"P00041","Platform","Default",0.192391822797904
"P00042","Mobile","GPT-4.1",0.283811335410671
"P00042","Mobile","GPT-5 mini",0.123297857931176
"P00042","Mobile","Claude Sonnet",0.154448674844905
"P00042","Mobile","o4-mini",0.117822304444337
"P00042","Mobile","Default",0.320619827368912
"P00043","Platform","GPT-4.1",0.397962262407044
"P00043","Platform","GPT-5 mini",0.138704372701837
"P00043","Platform","Claude Sonnet",0.217126017411916
"P00043","Platform","o4-mini",0.104275568281704
"P00043","Platform","Default",0.1419317791975
"P00044","Identity","GPT-4.1",0.140655457623261
"P00044","Identity","GPT-5 mini",0.216410599004374
"P00044","Identity","Claude Sonnet",0.0758812980247371
"P00044","Identity","o4-mini",0.216717060841373
"P00044","Identity","Default",0.350335584506255
"P00045","Payments","GPT-4.1",0.237202363871387
"P00045","Payments","GPT-5 mini",0.20263686013636
"P00045","Payments","Claude Sonnet",0.0998902474377135
"P00045","Payments","o4-mini",0.150247956918744
"P00045","Payments","Default",0.310022571635795
"P00046","Identity","GPT-4.1",0.131325814818594
"P00046","Identity","GPT-5 mini",0.296831281706265
"P00046","Identity","Claude Sonnet",0.0577366445410731
"P00046","Identity","o4-mini",0.199287563195536
"P00046","Identity","Default",0.314818695738531
"P00047","Mobile","GPT-4.1",0.152315723681692
"P00047","Mobile","GPT-5 mini",0.215540062705595
"P00047","Mobile","Claude Sonnet",0.128055609063146
"P00047","Mobile","o4-mini",0.134821135419082
"P00047","Mobile","Default",0.369267469130485
"P00048","Platform","GPT-4.1",0.182343425241025
"P00048","Platform","GPT-5 mini",0.250190020550908
"P00048","Platform","Claude Sonnet",0.285731073972068
"P00048","Platform","o4-mini",0.135402975913487
"P00048","Platform","Default",0.146332504322512
"P00049","Payments","GPT-4.1",0.293784307156359
"P00049","Payments","GPT-5 mini",0.262252946048943
"P00049","Payments","Claude Sonnet",0.165091139937151
"P00049","Payments","o4-mini",0.0833151313756931
"P00049","Payments","Default",0.195556475481854
"P00050","Platform","GPT-4.1",0.187022113738567
"P00050","Platform","GPT-5 mini",0.199132108491422
"P00050","Platform","Claude Sonnet",0.315922053343978
"P00050","Platform","o4-mini",0.120436736473803
"P00050","Platform","Default",0.17748698795223
"P00051","Data Engineering","GPT-4.1",0.26852051847083
"P00051","Data Engineering","GPT-5 mini",0.18961916441299
"P00051","Data Engineering","Claude Sonnet",0.256119506481993
"P00051","Data Engineering","o4-mini",0.114992800227453
"P00051","Data Engineering","Default",0.170748010406735
"P00052","Platform","GPT-4.1",0.314208089000738
"P00052","Platform","GPT-5 mini",0.177083590143216
"P00052","Platform","Claude Sonnet",0.236530218564916
"P00052","Platform","o4-mini",0.0963855196793872
"P00052","Platform","Default",0.175792582611743
"P00053","Payments","GPT-4.1",0.17671911050978
"P00053","Payments","GPT-5 mini",0.166460444239161
"P00053","Payments","Claude Sonnet",0.143953642803238
"P00053","Payments","o4-mini",0.138477812188208
"P00053","Payments","Default",0.374388990259613
"P00054","Data Engineering","GPT-4.1",0.210353452412543
"P00054","Data Engineering","GPT-5 mini",0.232039349027898
"P00054","Data Engineering","Claude Sonnet",0.233553751719824
"P00054","Data Engineering","o4-mini",0.147861747021498
"P00054","Data Engineering","Default",0.176191699818236
"P00055","Identity","GPT-4.1",0.07044874144541
"P00055","Identity","GPT-5 mini",0.187276147012008
"P00055","Identity","Claude Sonnet",0.142410864570844
"P00055","Identity","o4-mini",0.0872370976598832
"P00055","Identity","Default",0.512627149311854
"P00056","Mobile","GPT-4.1",0.131200070814505
"P00056","Mobile","GPT-5 mini",0.164086133801034
"P00056","Mobile","Claude Sonnet",0.264277667181505
"P00056","Mobile","o4-mini",0.167060978825942
"P00056","Mobile","Default",0.273375149377015
"P00057","Developer Experience","GPT-4.1",0.253136567982031
"P00057","Developer Experience","GPT-5 mini",0.201435546385057
"P00057","Developer Experience","Claude Sonnet",0.201880152649575
"P00057","Developer Experience","o4-mini",0.100750174734016
"P00057","Developer Experience","Default",0.242797558249321
"P00058","Platform","GPT-4.1",0.276935076916189
"P00058","Platform","GPT-5 mini",0.171429789040946
"P00058","Platform","Claude Sonnet",0.157040652255008
"P00058","Platform","o4-mini",0.136099500800251
"P00058","Platform","Default",0.258494980987606
"P00059","Platform","GPT-4.1",0.342573229572536
"P00059","Platform","GPT-5 mini",0.14916140135033
"P00059","Platform","Claude Sonnet",0.0853243359777844
"P00059","Platform","o4-mini",0.209394841117707
"P00059","Platform","Default",0.213546191981642
"P00060","Developer Experience","GPT-4.1",0.349272550322959
"P00060","Developer Experience","GPT-5 mini",0.172561005089534
"P00060","Developer Experience","Claude Sonnet",0.242701184876423
"P00060","Developer Experience","o4-mini",0.083990353152574
"P00060","Developer Experience","Default",0.151474906558511
"P00061","Developer Experience","GPT-4.1",0.350651377864603
"P00061","Developer Experience","GPT-5 mini",0.165738411341901
"P00061","Developer Experience","Claude Sonnet",0.192335024422044
"P00061","Developer Experience","o4-mini",0.082039563955132
"P00061","Developer Experience","Default",0.20923562241632
"P00062","Data Engineering","GPT-4.1",0.232632202717324
"P00062","Data Engineering","GPT-5 mini",0.126399462435995
"P00062","Data Engineering","Claude Sonnet",0.275189246501012
"P00062","Data Engineering","o4-mini",0.168479963420266
"P00062","Data Engineering","Default",0.197299124925404
"P00063","Developer Experience","GPT-4.1",0.275125929172569
"P00063","Developer Experience","GPT-5 mini",0.142764755789752
"P00063","Developer Experience","Claude Sonnet",0.261851435068926
"P00063","Developer Experience","o4-mini",0.181084936598267
"P00063","Developer Experience","Default",0.139172943370486
"P00064","Identity","GPT-4.1",0.0416715618466603
"P00064","Identity","GPT-5 mini",0.210859316815057
"P00064","Identity","Claude Sonnet",0.130319488061215
"P00064","Identity","o4-mini",0.130495569204044
"P00064","Identity","Default",0.486654064073024
"P00065","Mobile","GPT-4.1",0.151754976521378
"P00065","Mobile","GPT-5 mini",0.172240134699807
"P00065","Mobile","Claude Sonnet",0.12038463951487
"P00065","Mobile","o4-mini",0.29331169100099
"P00065","Mobile","Default",0.262308558262955
"P00066","Data Engineering","GPT-4.1",0.215100682036176
"P00066","Data Engineering","GPT-5 mini",0.17265322618585
"P00066","Data Engineering","Claude Sonnet",0.226615923184763
"P00066","Data Engineering","o4-mini",0.145650286577482
"P00066","Data Engineering","Default",0.239979882015729
"P00067","Identity","GPT-4.1",0.104354409721802
"P00067","Identity","GPT-5 mini",0.191811985354887
"P00067","Identity","Claude Sonnet",0.16557726496267
"P00067","Identity","o4-mini",0.138701883462809
"P00067","Identity","Default",0.399554456497832
"P00068","Payments","GPT-4.1",0.222769290855864
"P00068","Payments","GPT-5 mini",0.119922848615337
"P00068","Payments","Claude Sonnet",0.331441406899178
"P00068","Payments","o4-mini",0.131684294226884
"P00068","Payments","Default",0.194182159402737
"P00069","Platform","GPT-4.1",0.295446714185569
"P00069","Platform","GPT-5 mini",0.125468344977057
"P00069","Platform","Claude Sonnet",0.213198789354052
"P00069","Platform","o4-mini",0.170332576334281
"P00069","Platform","Default",0.195553575149041
"P00070","Platform","GPT-4.1",0.196617293380639
"P00070","Platform","GPT-5 mini",0.13383815473541
"P00070","Platform","Claude Sonnet",0.193625065067758
"P00070","Platform","o4-mini",0.154829849429365
"P00070","Platform","Default",0.321089637386827
"P00071","Mobile","GPT-4.1",0.227403769901738
"P00071","Mobile","GPT-5 mini",0.228960090840467
"P00071","Mobile","Claude Sonnet",0.0826283565556132
"P00071","Mobile","o4-mini",0.116050516523182
"P00071","Mobile","Default",0.344957266179
"P00072","Payments","GPT-4.1",0.213138524414445
"P00072","Payments","GPT-5 mini",0.233435272286493
"P00072","Payments","Claude Sonnet",0.182092916184501
"P00072","Payments","o4-mini",0.0783454952869774
"P00072","Payments","Default",0.292987791827583
"P00073","Payments","GPT-4.1",0.242451569027715
"P00073","Payments","GPT-5 mini",0.223886784167091
"P00073","Payments","Claude Sonnet",0.103810656274958
"P00073","Payments","o4-mini",0.0793317286825252
"P00073","Payments","Default",0.35051926184771
"P00074","Mobile","GPT-4.1",0.192172729731459
"P00074","Mobile","GPT-5 mini",0.24850828789672
"P00074","Mobile","Claude Sonnet",0.151426614645908
"P00074","Mobile","o4-mini",0.118799294437784
"P00074","Mobile","Default",0.289093073288129
"P00075","Data Engineering","GPT-4.1",0.171958161025683
"P00075","Data Engineering","GPT-5 mini",0.348380120244892
"P00075","Data Engineering","Claude Sonnet",0.158373773420878
"P00075","Data Engineering","o4-mini",0.0983685009971639
"P00075","Data Engineering","Default",0.222919444311382
"P00076","Platform","GPT-4.1",0.280070972560794
"P00076","Platform","GPT-5 mini",0.23160161109206
"P00076","Platform","Claude Sonnet",0.169670059200807
"P00076","Platform","o4-mini",0.159864941466617
"P00076","Platform","Default",0.158792415679721
"P00077","Mobile","GPT-4.1",0.15573793434912
"P00077","Mobile","GPT-5 mini",0.239402299521487
"P00077","Mobile","Claude Sonnet",0.119573575711007
"P00077","Mobile","o4-mini",0.0956568328704674
"P00077","Mobile","Default",0.389629357547918
"P00078","Developer Experience","GPT-4.1",0.277533547924032
"P00078","Developer Experience","GPT-5 mini",0.127392806621735
"P00078","Developer Experience","Claude Sonnet",0.318097756587341
"P00078","Developer Experience","o4-mini",0.103274962606172
"P00078","Developer Experience","Default",0.173700926260721
"P00079","Identity","GPT-4.1",0.202466043960482
"P00079","Identity","GPT-5 mini",0.141889356859553
"P00079","Identity","Claude Sonnet",0.0892940706672361
"P00079","Identity","o4-mini",0.145069536559295
"P00079","Identity","Default",0.421280991953433
"P00080","Mobile","GPT-4.1",0.143201834932713
"P00080","Mobile","GPT-5 mini",0.202852766163607
"P00080","Mobile","Claude Sonnet",0.107506284615817
"P00080","Mobile","o4-mini",0.180796244848728
"P00080","Mobile","Default",0.365642869439136
"P00081","Data Engineering","GPT-4.1",0.194836309827201
"P00081","Data Engineering","GPT-5 mini",0.220197164585768
"P00081","Data Engineering","Claude Sonnet",0.193470863694267
"P00081","Data Engineering","o4-mini",0.163425206043789
"P00081","Data Engineering","Default",0.228070455848974
"P00082","Mobile","GPT-4.1",0.166013295025292
"P00082","Mobile","GPT-5 mini",0.182134703220438
"P00082","Mobile","Claude Sonnet",0.14949992924709
"P00082","Mobile","o4-mini",0.129842660827339
"P00082","Mobile","Default",0.372509411679841
"P00083","Developer Experience","GPT-4.1",0.30471428668194
"P00083","Developer Experience","GPT-5 mini",0.184451357618407
"P00083","Developer Experience","Claude Sonnet",0.270190373838843
"P00083","Developer Experience","o4-mini",0.113291794245916
"P00083","Developer Experience","Default",0.127352187614895
"P00084","Payments","GPT-4.1",0.33205264129249
"P00084","Payments","GPT-5 mini",0.123134204700427
"P00084","Payments","Claude Sonnet",0.178050261336007
"P00084","Payments","o4-mini",0.120047940339257
"P00084","Payments","Default",0.246714952331819
"P00085","Mobile","GPT-4.1",0.127546542078046
"P00085","Mobile","GPT-5 mini",0.152779856941916
"P00085","Mobile","Claude Sonnet",0.130499820588976
"P00085","Mobile","o4-mini",0.12381836106334
"P00085","Mobile","Default",0.465355419327723
"P00086","Platform","GPT-4.1",0.269321588092163
"P00086","Platform","GPT-5 mini",0.132097284752816
"P00086","Platform","Claude Sonnet",0.211224681659611
"P00086","Platform","o4-mini",0.145766025681175
"P00086","Platform","Default",0.241590419814236
"P00087","Data Engineering","GPT-4.1",0.165234714287722
"P00087","Data Engineering","GPT-5 mini",0.190135214473799
"P00087","Data Engineering","Claude Sonnet",0.169704448660622
"P00087","Data Engineering","o4-mini",0.214436554569036
"P00087","Data Engineering","Default",0.260489068008821
"P00088","Mobile","GPT-4.1",0.0956073478837503
"P00088","Mobile","GPT-5 mini",0.153125989264019
"P00088","Mobile","Claude Sonnet",0.192834220914833
"P00088","Mobile","o4-mini",0.155021390333412
"P00088","Mobile","Default",0.403411051603986
"P00089","Mobile","GPT-4.1",0.23678609248938
"P00089","Mobile","GPT-5 mini",0.138982863394772
"P00089","Mobile","Claude Sonnet",0.119681214328663
"P00089","Mobile","o4-mini",0.0999999725139869
"P00089","Mobile","Default",0.404549857273198
"P00090","Identity","GPT-4.1",0.170947623245358
"P00090","Identity","GPT-5 mini",0.135357399121623
"P00090","Identity","Claude Sonnet",0.0795482704810726
"P00090","Identity","o4-mini",0.148512230937319
"P00090","Identity","Default",0.465634476214628
"P00091","Data Engineering","GPT-4.1",0.256625601620317
"P00091","Data Engineering","GPT-5 mini",0.135618920391387
"P00091","Data Engineering","Claude Sonnet",0.236834379290601
"P00091","Data Engineering","o4-mini",0.130990155396054
"P00091","Data Engineering","Default",0.239930943301641
"P00092","Data Engineering","GPT-4.1",0.240613159095957
"P00092","Data Engineering","GPT-5 mini",0.134736871011974
"P00092","Data Engineering","Claude Sonnet",0.194595648836361
"P00092","Data Engineering","o4-mini",0.142707834455195
"P00092","Data Engineering","Default",0.287346486600513
"P00093","Platform","GPT-4.1",0.233773016006806
"P00093","Platform","GPT-5 mini",0.172572814167552
"P00093","Platform","Claude Sonnet",0.312068864424672
"P00093","Platform","o4-mini",0.180204782644394
"P00093","Platform","Default",0.101380522756577
"P00094","Payments","GPT-4.1",0.290413988990942
"P00094","Payments","GPT-5 mini",0.0930978074233741
"P00094","Payments","Claude Sonnet",0.200863670491514
"P00094","Payments","o4-mini",0.2239618722981
"P00094","Payments","Default",0.191662660796071
"P00095","Mobile","GPT-4.1",0.131863567936642
"P00095","Mobile","GPT-5 mini",0.322024532205597
"P00095","Mobile","Claude Sonnet",0.17348221053443
"P00095","Mobile","o4-mini",0.147192749937784
"P00095","Mobile","Default",0.225436939385548
"P00096","Mobile","GPT-4.1",0.264757597851217
"P00096","Mobile","GPT-5 mini",0.0665551843103689
"P00096","Mobile","Claude Sonnet",0.122063041003263
"P00096","Mobile","o4-mini",0.11278121835718
"P00096","Mobile","Default",0.433842958477971
"P00097","Identity","GPT-4.1",0.0903807330027484
"P00097","Identity","GPT-5 mini",0.159873383976122
"P00097","Identity","Claude Sonnet",0.0946515352466231
"P00097","Identity","o4-mini",0.258335334667078
"P00097","Identity","Default",0.396759013107429
"P00098","Mobile","GPT-4.1",0.105067727960916
"P00098","Mobile","GPT-5 mini",0.121776892262611
"P00098","Mobile","Claude Sonnet",0.0723355119822506
"P00098","Mobile","o4-mini",0.101308792584331
"P00098","Mobile","Default",0.599511075209891
"P00099","Mobile","GPT-4.1",0.316409871851698
"P00099","Mobile","GPT-5 mini",0.11213899211918
"P00099","Mobile","Claude Sonnet",0.11032598483152
"P00099","Mobile","o4-mini",0.0837947688384754
"P00099","Mobile","Default",0.377330382359126
"P00100","Platform","GPT-4.1",0.320982106550452
"P00100","Platform","GPT-5 mini",0.181041579382646
"P00100","Platform","Claude Sonnet",0.232921792520588
"P00100","Platform","o4-mini",0.127301062634695
"P00100","Platform","Default",0.137753458911618
"P00101","Mobile","GPT-4.1",0.22306075652829
"P00101","Mobile","GPT-5 mini",0.116799676765347
"P00101","Mobile","Claude Sonnet",0.223981585781438
"P00101","Mobile","o4-mini",0.157903868704642
"P00101","Mobile","Default",0.278254112220282
"P00102","Identity","GPT-4.1",0.16678818001197
"P00102","Identity","GPT-5 mini",0.148711023400127
"P00102","Identity","Claude Sonnet",0.1364263023335
"P00102","Identity","o4-mini",0.202766388594415
"P00102","Identity","Default",0.345308105659989
"P00103","Data Engineering","GPT-4.1",0.216321293225104
"P00103","Data Engineering","GPT-5 mini",0.263903556146963
"P00103","Data Engineering","Claude Sonnet",0.243145345237638
"P00103","Data Engineering","o4-mini",0.163611552437195
"P00103","Data Engineering","Default",0.1130182529531
"P00104","Mobile","GPT-4.1",0.112920566768087
"P00104","Mobile","GPT-5 mini",0.122137799115144
"P00104","Mobile","Claude Sonnet",0.0846017918960666
"P00104","Mobile","o4-mini",0.12958441803662
"P00104","Mobile","Default",0.550755424184082
"P00105","Identity","GPT-4.1",0.125966763787037
"P00105","Identity","GPT-5 mini",0.210700054825425
"P00105","Identity","Claude Sonnet",0.0451039873026277
"P00105","Identity","o4-mini",0.123508960398851
"P00105","Identity","Default",0.494720233686059
"P00106","Data Engineering","GPT-4.1",0.505617924591138
"P00106","Data Engineering","GPT-5 mini",0.0928603255396398
"P00106","Data Engineering","Claude Sonnet",0.142277453857407
"P00106","Data Engineering","o4-mini",0.0522251527057923
"P00106","Data Engineering","Default",0.207019143306023
"P00107","Platform","GPT-4.1",0.258471006632452
"P00107","Platform","GPT-5 mini",0.148343261226564
"P00107","Platform","Claude Sonnet",0.239365563871127
"P00107","Platform","o4-mini",0.122807949708184
"P00107","Platform","Default",0.231012218561673
"P00108","Platform","GPT-4.1",0.202219463792062
"P00108","Platform","GPT-5 mini",0.266220925232635
"P00108","Platform","Claude Sonnet",0.111692179217309
"P00108","Platform","o4-mini",0.140041038685601
"P00108","Platform","Default",0.279826393072393
"P00109","Identity","GPT-4.1",0.115039754988586
"P00109","Identity","GPT-5 mini",0.199917535716097
"P00109","Identity","Claude Sonnet",0.114038297426108
"P00109","Identity","o4-mini",0.121587053910979
"P00109","Identity","Default",0.44941735795823
"P00110","Identity","GPT-4.1",0.235748376798269
"P00110","Identity","GPT-5 mini",0.192806736384833
"P00110","Identity","Claude Sonnet",0.0668832812793977
"P00110","Identity","o4-mini",0.144957046362432
"P00110","Identity","Default",0.359604559175069
"P00111","Platform","GPT-4.1",0.43370394989718
"P00111","Platform","GPT-5 mini",0.160805585558818
"P00111","Platform","Claude Sonnet",0.152048907447392
"P00111","Platform","o4-mini",0.119484218623366
"P00111","Platform","Default",0.133957338473243
"P00112","Developer Experience","GPT-4.1",0.30580903469806
"P00112","Developer Experience","GPT-5 mini",0.191016239776492
