"PersonId","Language","Share"
"P00011","TypeScript",0.217051725934225
"P00011","Python",0.178578161503145
"P00011","Java",0.152976844615793
"P00011","Go",0.035355247863507
"P00011","C#",0.21423654870791
"P00011","SQL",0.201801471375421
"P00012","TypeScript",0.248025400222576
"P00012","Python",0.0515742283828929
"P00012","Java",0.143057675101875
"P00012","Go",0.273240446323295
"P00012","C#",0.199711350762488
"P00012","SQL",0.0843908992068735
"P00013","TypeScript",0.0378801971507589
"P00013","Python",0.285897518344358
"P00013","Java",0.21075381384175
"P00013","Go",0.326886163700306
"P00013","C#",0.0836704444823249
"P00013","SQL",0.054911862480502
"P00014","TypeScript",0.0407323946432735
"P00014","Python",0.0738803510064114
"P00014","Java",0.0641071381451789
"P00014","Go",0.532832276200318
"P00014","C#",0.0518078212522183
"P00014","SQL",0.2366400187526
"P00015","TypeScript",0.0951201448279897
"P00015","Python",0.0639594692243277
"P00015","Java",0.0254580026081382
"P00015","Go",0.0306629060293414
"P00015","C#",0.775099549075297
"P00015","SQL",0.00969992823490612
"P00016","TypeScript",0.278719472678617
"P00016","Python",0.260898371520424
"P00016","Java",0.198487167044312
"P00016","Go",0.206709561232796
"P00016","C#",0.0360627153401553
"P00016","SQL",0.0191227121836951
"P00017","TypeScript",0.355610591191725
"P00017","Python",0.11223952486081
"P00017","Java",0.0992312158111475
"P00017","Go",0.0257329621886122
"P00017","C#",0.172523140980104
"P00017","SQL",0.234662564967601
"P00018","TypeScript",0.41043328411155
"P00018","Python",0.192923228232884
"P00018","Java",0.076814805667992
"P00018","Go",0.213355162491143
"P00018","C#",0.0582220042786031
"P00018","SQL",0.0482515152178277
"P00019","TypeScript",0.167538813774662
"P00019","Python",0.261052097740808
"P00019","Java",0.0745103687063091
"P00019","Go",0.207997223751202
"P00019","C#",0.0849720480022162
"P00019","SQL",0.203929448024802
"P00020","TypeScript",0.0688876066443765
"P00020","Python",0.500127281438171
"P00020","Java",0.0399986741892692
"P00020","Go",0.288839895069011
"P00020","C#",0.066627100738282
"P00020","SQL",0.0355194419208909
"P00021","TypeScript",0.819457692079671
"P00021","Python",0.027638867172248
"P00021","Java",0.0181496938914325
"P00021","Go",0.00782640595923611
"P00021","C#",0.091016512256822
"P00021","SQL",0.0359108286405908
"P00022","TypeScript",0.268228517288408
"P00022","Python",0.067574972213405
"P00022","Java",0.0380077553976894
"P00022","Go",0.107059309100315
"P00022","C#",0.372479124606455
"P00022","SQL",0.146650321393726
"P00023","TypeScript",0.156634447211222
"P00023","Python",0.0622827057429412
"P00023","Java",0.275179584240715
"P00023","Go",0.208230106904753
"P00023","C#",0.164398709206864
"P00023","SQL",0.133274446693506
"P00024","TypeScript",0.104511398864044
"P00024","Python",0.13183118847078
"P00024","Java",0.124292198013072
"P00024","Go",0.313282056104643
"P00024","C#",0.110534469974406
"P00024","SQL",0.215548688573055
"P00025","TypeScript",0.273505057140756
"P00025","Python",0.171239670854161
"P00025","Java",0.165370521896129
"P00025","Go",0.128513397457333
"P00025","C#",0.0250807296596789
"P00025","SQL",0.236290622991942
"P00026","TypeScript",0.0545403515359889
"P00026","Python",0.0570014355437519
"P00026","Java",0.167398897481812
"P00026","Go",0.502003196077858
"P00026","C#",0.118009317860528
"P00026","SQL",0.101046801500061
"P00027","TypeScript",0.302804582641241
"P00027","Python",0.12303971538893
"P00027","Java",0.101796812197576
"P00027","Go",0.136293915107143
"P00027","C#",0.210083634092291
"P00027","SQL",0.12598134057282
"P00028","TypeScript",0.226021649134782
"P00028","Python",0.117991960662495
"P00028","Java",0.109863825051741
"P00028","Go",0.161715254676203
"P00028","C#",0.0796370620985073
"P00028","SQL",0.304770248376271
"P00029","TypeScript",0.208712862461109
"P00029","Python",0.0407739249206098
"P00029","Java",0.0842180881667182
"P00029","Go",0.270675469422671
"P00029","C#",0.289768936975617
"P00029","SQL",0.105850718053275
"P00030","TypeScript",0.096582526661048
"P00030","Python",0.280519126928589
"P00030","Java",0.123279265516669
"P00030","Go",0.0393701168687032
"P00030","C#",0.368910603595135
"P00030","SQL",0.091338360429855
"P00031","TypeScript",0.0755112537589352
"P00031","Python",0.0120366596018655
"P00031","Java",0.157305849515182
"P00031","Go",0.0322905414708442
"P00031","C#",0.642398438998994
"P00031","SQL",0.0804572566541794
"P00032","TypeScript",0.695702838560922
"P00032","Python",0.0247135754513877
"P00032","Java",0.0974480701754689
"P00032","Go",0.0819855566384625
"P00032","C#",0.047728445351249
"P00032","SQL",0.0524215138225098
"P00033","TypeScript",0.322632448417533
"P00033","Python",0.0632380913996052
"P00033","Java",0.255310739361039
"P00033","Go",0.086445047619544
"P00033","C#",0.188210993359552
"P00033","SQL",0.0841626798427273
"P00034","TypeScript",0.12427782929491
"P00034","Python",0.0770378030227684
"P00034","Java",0.0554911097588498
"P00034","Go",0.138915357010965
"P00034","C#",0.107930284924251
"P00034","SQL",0.496347615988255
"P00035","TypeScript",0.123751251380781
"P00035","Python",0.396780615505745
"P00035","Java",0.167832621218183
"P00035","Go",0.0853133099018391
"P00035","C#",0.114263200344742
"P00035","SQL",0.11205900164871
"P00036","TypeScript",0.0176761831814089
"P00036","Python",0.0623581507198891
"P00036","Java",0.392354312712176
"P00036","Go",0.373822478874232
"P00036","C#",0.0969604423441133
"P00036","SQL",0.0568284321681801
"P00037","TypeScript",0.114252166487304
"P00037","Python",0.280602850023378
"P00037","Java",0.0502263990568683
"P00037","Go",0.322178567390105
"P00037","C#",0.0744949934208842
"P00037","SQL",0.15824502362146
"P00038","TypeScript",0.369788114998269
"P00038","Python",0.0632418270606941
"P00038","Java",0.313653295337232
"P00038","Go",0.159748668462365
"P00038","C#",0.0274764561593836
"P00038","SQL",0.0660916379820553
"P00039","TypeScript",0.249899716264506
"P00039","Python",0.115828908240874
"P00039","Java",0.0647826870346948
"P00039","Go",0.403382766961038
"P00039","C#",0.0924232645866987
"P00039","SQL",0.0736826569121892
"P00040","TypeScript",0.0612809286552057
"P00040","Python",0.051973536065107
"P00040","Java",0.132270962131133
"P00040","Go",0.352508346306038
"P00040","C#",0.154308354389673
"P00040","SQL",0.247657872452843
"P00041","TypeScript",0.0707458569142779
"P00041","Python",0.166022559262778
"P00041","Java",0.335427159622711
"P00041","Go",0.183249569361677
"P00041","C#",0.172709175638287
"P00041","SQL",0.0718456792002684
"P00042","TypeScript",0.137835998117648
"P00042","Python",0.0314131129282584
"P00042","Java",0.411011244157002
"P00042","Go",0.0266752210245244
"P00042","C#",0.0629032978023999
"P00042","SQL",0.330161125970166
"P00043","TypeScript",0.0179989560708416
"P00043","Python",0.0452673017455898
"P00043","Java",0.081905244407347
"P00043","Go",0.0545623093389699
"P00043","C#",0.762448899227558
"P00043","SQL",0.0378172892096935
"P00044","TypeScript",0.131100996249845
"P00044","Python",0.111584463969169
"P00044","Java",0.0825701259190176
"P00044","Go",0.332827934501016
"P00044","C#",0.100527501908695
"P00044","SQL",0.241388977452258
"P00045","TypeScript",0.0349786566106552
"P00045","Python",0.154657637222912
"P00045","Java",0.465867401489463
"P00045","Go",0.22639515022827
"P00045","C#",0.0274609560159453
"P00045","SQL",0.0906401984327542
"P00046","TypeScript",0.140757180222848
"P00046","Python",0.036421335996975
"P00046","Java",0.181714300891173
"P00046","Go",0.125469423801137
"P00046","C#",0.306007800782246
"P00046","SQL",0.20962995830562
"P00047","TypeScript",0.0528097799301699
"P00047","Python",0.16428134891021
"P00047","Java",0.039535160495093
"P00047","Go",0.404270407573845
"P00047","C#",0.116575105507271
"P00047","SQL",0.222528197583411
"P00048","TypeScript",0.702739846574854
"P00048","Python",0.0174909350391183
"P00048","Java",0.0441404952975597
"P00048","Go",0.141571105726056
"P00048","C#",0.0514632250549729
"P00048","SQL",0.0425943923074395
"P00049","TypeScript",0.192518282529465
"P00049","Python",0.236227747634015
"P00049","Java",0.0120546765821174
"P00049","Go",0.0981828855022326
"P00049","C#",0.068697968021411
"P00049","SQL",0.39231843973076
"P00050","TypeScript",0.0350939436013485
"P00050","Python",0.04558437313865
"P00050","Java",0.0823369259033849
"P00050","Go",0.0240080822774129
"P00050","C#",0.608887711450022
"P00050","SQL",0.204088963629182
"P00051","TypeScript",0.0294818936558312
"P00051","Python",0.111771042127296
"P00051","Java",0.458107405408009
"P00051","Go",0.11349138456003
"P00051","C#",0.17957472990926
"P00051","SQL",0.107573544339574
"P00052","TypeScript",0.0672349367457029
"P00052","Python",0.147181667396887
"P00052","Java",0.301218282061829
"P00052","Go",0.350140275004963
"P00052","C#",0.079301776642808
"P00052","SQL",0.0549230621478099
"P00053","TypeScript",0.372608894761992
"P00053","Python",0.0729759753919437
"P00053","Java",0.139305285215172
"P00053","Go",0.0770395189786099
"P00053","C#",0.192578993200516
"P00053","SQL",0.145491332451766
"P00054","TypeScript",0.136478606979386
"P00054","Python",0.401729121128122
"P00054","Java",0.0800096647466718
"P00054","Go",0.0339101477663446
"P00054","C#",0.204257741502482
"P00054","SQL",0.143614717876993
"P00055","TypeScript",0.0884015690806516
"P00055","Python",0.130078140949892
"P00055","Java",0.278642810708173
"P00055","Go",0.212921279628607
"P00055","C#",0.0992378443512558
"P00055","SQL",0.190718355281421
"P00056","TypeScript",0.34331891066463
"P00056","Python",0.0456412014194503
"P00056","Java",0.0813809929274895
"P00056","Go",0.0434638947585737
"P00056","C#",0.139886777381789
"P00056","SQL",0.346308222848067
"P00057","TypeScript",0.0495972293029851
"P00057","Python",0.315642213380716
"P00057","Java",0.0436642646550771
"P00057","Go",0.0178279479527144
"P00057","C#",0.0686903052396269
"P00057","SQL",0.50457803946888
"P00058","TypeScript",0.0787128917209634
"P00058","Python",0.12106362341481
"P00058","Java",0.181106404326725
"P00058","Go",0.479597494307435
"P00058","C#",0.100992570481779
"P00058","SQL",0.0385270157482873
"P00059","TypeScript",0.161060933496102
"P00059","Python",0.114517459530959
"P00059","Java",0.385985358444876
"P00059","Go",0.213661783288519
"P00059","C#",0.0505626528497728
"P00059","SQL",0.0742118123897715
"P00060","TypeScript",0.274558186690812
"P00060","Python",0.0663376882284236
"P00060","Java",0.15259438501426
"P00060","Go",0.13171515379044
"P00060","C#",0.066226728959663
"P00060","SQL",0.308567857316402
"P00061","TypeScript",0.0597785598566309
"P00061","Python",0.149723913804451
"P00061","Java",0.321490255860328
"P00061","Go",0.0638758741499553
"P00061","C#",0.0523303553097132
"P00061","SQL",0.352801041018921
"P00062","TypeScript",0.0602961270885431
"P00062","Python",0.106640094298215
"P00062","Java",0.499018006284128
"P00062","Go",0.177068036510093
"P00062","C#",0.121363559346876
"P00062","SQL",0.035614176472145
"P00063","TypeScript",0.0661545174649141
"P00063","Python",0.0400819153723566
"P00063","Java",0.0383958870332309
"P00063","Go",0.16146501097626
"P00063","C#",0.346338782876076
"P00063","SQL",0.347563886277162
"P00064","TypeScript",0.0178240780776249
"P00064","Python",0.0606493457625542
"P00064","Java",0.104657801019686
"P00064","Go",0.093363724034502
"P00064","C#",0.345258117175926
"P00064","SQL",0.378246933929706
"P00065","TypeScript",0.232233065427321
"P00065","Python",0.268362545533676
"P00065","Java",0.183529736389401
"P00065","Go",0.0271849507145552
"P00065","C#",0.0582151495391175
"P00065","SQL",0.230474552395929
"P00066","TypeScript",0.0469730089741269
"P00066","Python",0.206458343181905
"P00066","Java",0.0303526196852154
"P00066","Go",0.534488579855368
"P00066","C#",0.0276112552683995
"P00066","SQL",0.154116193034985
"P00067","TypeScript",0.0898436171170685
"P00067","Python",0.532132580361191
"P00067","Java",0.0365008960235702
"P00067","Go",0.0283042209814523
"P00067","C#",0.245066893977996
"P00067","SQL",0.0681517915387229
"P00068","TypeScript",0.237162241633467
"P00068","Python",0.273587327278539
"P00068","Java",0.0878461103759103
"P00068","Go",0.117534307887331
"P00068","C#",0.206217006547461
"P00068","SQL",0.0776530062772921
"P00069","TypeScript",0.293687582246414
"P00069","Python",0.21451632403291
"P00069","Java",0.260726397940056
"P00069","Go",0.145005220145624
"P00069","C#",0.0720900270166634
"P00069","SQL",0.0139744486183325
"P00070","TypeScript",0.336209526196528
"P00070","Python",0.190963761974415
"P00070","Java",0.0998970220710977
"P00070","Go",0.102787515592559
"P00070","C#",0.0894682488934924
"P00070","SQL",0.180673925271908
"P00071","TypeScript",0.0724424384715275
"P00071","Python",0.0942824025510934
"P00071","Java",0.196196557745465
"P00071","Go",0.457884254129206
"P00071","C#",0.11228259201706
"P00071","SQL",0.0669117550856485
"P00072","TypeScript",0.0655181207419718
"P00072","Python",0.0350524857923496
"P00072","Java",0.803907696589492
"P00072","Go",0.0240613643105373
"P00072","C#",0.0546565971492984
"P00072","SQL",0.0168037354163507
"P00073","TypeScript",0.0680856575161776
"P00073","Python",0.0870451132810988
"P00073","Java",0.235250027692492
"P00073","Go",0.29345367087024
"P00073","C#",0.0677883032376965
"P00073","SQL",0.248377227402295
"P00074","TypeScript",0.165516145402624
"P00074","Python",0.0403876927912808
"P00074","Java",0.132070727532489
"P00074","Go",0.460324420684506
"P00074","C#",0.0739855401527921
"P00074","SQL",0.127715473436307
"P00075","TypeScript",0.154460753478042
"P00075","Python",0.18067657523072
"P00075","Java",0.259270287339326
"P00075","Go",0.0715723080503697
"P00075","C#",0.135630469961089
"P00075","SQL",0.198389605940454
"P00076","TypeScript",0.185832418860304
"P00076","Python",0.15236844806317
"P00076","Java",0.13652291447218
"P00076","Go",0.135854065601058
"P00076","C#",0.306909547936806
"P00076","SQL",0.0825126050664817
"P00077","TypeScript",0.44580094799702
"P00077","Python",0.0410922984647908
"P00077","Java",0.188232017112024
"P00077","Go",0.127245891475662
"P00077","C#",0.0641395707690618
"P00077","SQL",0.13348927418144
"P00078","TypeScript",0.0983994812431964
"P00078","Python",0.0479299204757496
"P00078","Java",0.0329478601898231
"P00078","Go",0.0186439272168991
"P00078","C#",0.0992053615160827
"P00078","SQL",0.702873449358249
"P00079","TypeScript",0.108320317337453
"P00079","Python",0.149770902280587
"P00079","Java",0.299636721262296
"P00079","Go",0.0583625479495276
"P00079","C#",0.102047355012633
"P00079","SQL",0.281862156157503
"P00080","TypeScript",0.139861055306312
"P00080","Python",0.233440395537494
"P00080","Java",0.0927234614794778
"P00080","Go",0.117561286784954
"P00080","C#",0.265739046434009
"P00080","SQL",0.150674754457753
"P00081","TypeScript",0.0984555760953581
"P00081","Python",0.0622626880361385
"P00081","Java",0.381438485624897
"P00081","Go",0.171969149553825
"P00081","C#",0.14190145538839
"P00081","SQL",0.143972645301391
"P00082","TypeScript",0.459273219008196
"P00082","Python",0.101653644498136
"P00082","Java",0.23528579918518
"P00082","Go",0.0426112592524296
"P00082","C#",0.0578445613290039
"P00082","SQL",0.103331516727055
"P00083","TypeScript",0.116094755967997
"P00083","Python",0.112893330339106
"P00083","Java",0.115970332928347
"P00083","Go",0.324666973285667
"P00083","C#",0.184615752982489
"P00083","SQL",0.145758854496396
"P00084","TypeScript",0.117717570585508
"P00084","Python",0.102719479099732
"P00084","Java",0.0933213463714525
"P00084","Go",0.400969776809828
"P00084","C#",0.125597018816321
"P00084","SQL",0.159674808317158
"P00085","TypeScript",0.207434680957697
"P00085","Python",0.0388022890744702
"P00085","Java",0.33925820858471
"P00085","Go",0.0176349346345534
"P00085","C#",0.0472416980974082
"P00085","SQL",0.349628188651161
"P00086","TypeScript",0.191144106463574
"P00086","Python",0.123077187605984
"P00086","Java",0.0394498474830194
"P00086","Go",0.201460402762155
"P00086","C#",0.356496314069548
"P00086","SQL",0.0883721416157196
"P00087","TypeScript",0.1469858404155
"P00087","Python",0.0576129266868519
"P00087","Java",0.21360005180142
"P00087","Go",0.113521987358421
"P00087","C#",0.0995727186528206
"P00087","SQL",0.368706475084986
"P00088","TypeScript",0.0579934597267058
"P00088","Python",0.0805624932354964
"P00088","Java",0.065122522592254
"P00088","Go",0.0519400202904101
"P00088","C#",0.701636220016088
"P00088","SQL",0.0427452841390456
"P00089","TypeScript",0.124920006076936
"P00089","Python",0.218021497452453
"P00089","Java",0.384258381305008
"P00089","Go",0.123910324177663
"P00089","C#",0.0811928038823659
"P00089","SQL",0.0676969871055736
"P00090","TypeScript",0.0525193517352009
"P00090","Python",0.114789636903765
"P00090","Java",0.0631409444934172
"P00090","Go",0.105699294574538
"P00090","C#",0.0253604168186034
"P00090","SQL",0.638490355474475
"P00091","TypeScript",0.231934951445273
"P00091","Python",0.0426355492549107
"P00091","Java",0.036973268725799
"P00091","Go",0.031162989800931
"P00091","C#",0.088533467289683
"P00091","SQL",0.568759773483403
"P00092","TypeScript",0.039027019331913
"P00092","Python",0.254819423581009
"P00092","Java",0.0409030553604444
"P00092","Go",0.278187946107353
"P00092","C#",0.353524911225971
"P00092","SQL",0.0335376443933102
"P00093","TypeScript",0.0558780036057999
"P00093","Python",0.271259759110203
"P00093","Java",0.240031389379828
"P00093","Go",0.225497689229075
"P00093","C#",0.128080003337454
"P00093","SQL",0.0792531553376403
"P00094","TypeScript",0.300287425410554
"P00094","Python",0.187380945933666
"P00094","Java",0.0560931422985654
"P00094","Go",0.205282320695653
"P00094","C#",0.23081161272034
"P00094","SQL",0.0201445529412221
"P00095","TypeScript",0.263732532224073
"P00095","Python",0.00748570812806677
"P00095","Java",0.025426020458237
"P00095","Go",0.0147116366362318
"P00095","C#",0.67421750602157
"P00095","SQL",0.0144265965318218
"P00096","TypeScript",0.078206156293125
"P00096","Python",0.124513695241312
"P00096","Java",0.0829922065542108
"P00096","Go",0.418754958534016
"P00096","C#",0.08385728120009
"P00096","SQL",0.211675702177247
"P00097","TypeScript",0.110777305223641
"P00097","Python",0.0311172491976997
"P00097","Java",0.237156638423827
"P00097","Go",0.0726635043585735
"P00097","C#",0.263420993656633
"P00097","SQL",0.284864309139626
"P00098","TypeScript",0.119912575953506
"P00098","Python",0.310303917869606
"P00098","Java",0.215959656595296
"P00098","Go",0.0934095534042175
"P00098","C#",0.15714377134952
"P00098","SQL",0.103270524827855
"P00099","TypeScript",0.0800095431672577
"P00099","Python",0.0980152208053872
"P00099","Java",0.106135836796153
"P00099","Go",0.0593677424796008
"P00099","C#",0.263857298413494
"P00099","SQL",0.392614358338107
"P00100","TypeScript",0.0474254921880514
"P00100","Python",0.0253045760726578
"P00100","Java",0.693565794796668
"P00100","Go",0.0684067185777239
"P00100","C#",0.0298176897115779
"P00100","SQL",0.135479728653321
"P00101","TypeScript",0.340396507969377
"P00101","Python",0.180046598413069
"P00101","Java",0.0182045484654509
"P00101","Go",0.187376772884144
"P00101","C#",0.143209816065673
"P00101","SQL",0.130765756202286
"P00102","TypeScript",0.0810388460661043
"P00102","Python",0.554459252236499
"P00102","Java",0.0925109891850918
"P00102","Go",0.133076111180972
"P00102","C#",0.036140883570908
"P00102","SQL",0.102773917760425
"P00103","TypeScript",0.0526628989634094
"P00103","Python",0.016370342228764
"P00103","Java",0.0605256662370226
"P00103","Go",0.0358862598193715
"P00103","C#",0.132304874370532
"P00103","SQL",0.702249958380901
"P00104","TypeScript",0.159643364522157
"P00104","Python",0.204881720990898
"P00104","Java",0.119120877252988
"P00104","Go",0.13089313584607
"P00104","C#",0.291720634873401
"P00104","SQL",0.0937402665144855
"P00105","TypeScript",0.0671243265022869
"P00105","Python",0.124623237414069
"P00105","Java",0.211260422758006
"P00105","Go",0.2410084680056
"P00105","C#",0.151099391294876
"P00105","SQL",0.204884154025161
"P00106","TypeScript",0.170322661417733
"P00106","Python",0.100348137975578
"P00106","Java",0.0667965175476115
"P00106","Go",0.0946130054389766
"P00106","C#",0.450819997698055
"P00106","SQL",0.117099679922046
"P00107","TypeScript",0.353607948050344
"P00107","Python",0.0340278551118024
"P00107","Java",0.241548117921688
"P00107","Go",0.305816712216538
"P00107","C#",0.0296934385273374
"P00107","SQL",0.03530592817229
"P00108","TypeScript",0.0769708855178291
"P00108","Python",0.110785846853581
"P00108","Java",0.120946723521261
"P00108","Go",0.18344813469413
"P00108","C#",0.23607716950504
"P00108","SQL",0.271771239908158
"P00109","TypeScript",0.332167435683721
"P00109","Python",0.483947244286082
"P00109","Java",0.0340616363576519
"P00109","Go",0.0140554026516101
"P00109","C#",0.0531070824121178
"P00109","SQL",0.0826611986088166
"P00110","TypeScript",0.233509557537128
"P00110","Python",0.0254772399535685
"P00110","Java",0.0376001802409851
"P00110","Go",0.0579606667907212
"P00110","C#",0.0115094089950912
"P00110","SQL",0.633942946482506
"P00111","TypeScript",0.0966941035736355
"P00111","Python",0.0604399430731465
"P00111","Java",0.264152783637596
"P00111","Go",0.111460638070365
"P00111","C#",0.169255787907139
"P00111","SQL",0.297996743738118
"P00112","TypeScript",0.0460034762293975
"P00112","Python",0.203620656914763
"P00112","Java",0.290663616203059
"P00112","Go",0.103345635859356
"P00112","C#",0.177960476196025
"P00112","SQL",0.1784061385974
"P00113","TypeScript",0.0184949034224266
"P00113","Python",0.549121186750212
"P00113","Java",0.0741523781367619
"P00113","Go",0.070152781602986
"P00113","C#",0.108172854220277
"P00113","SQL",0.179905895867337
"P00114","TypeScript",0.126248390531452
"P00114","Python",0.364880941509958
"P00114","Java",0.112356098937844
"P00114","Go",0.0902399454011298
"P00114","C#",0.18191201026802
"P00114","SQL",0.124362613351596
"P00115","TypeScript",0.0615885612611135
"P00115","Python",0.020178230081125
"P00115","Java",0.222090184572418
"P00115","Go",0.114427318951376
"P00115","C#",0.196084189789659
"P00115","SQL",0.385631515344308
"P00116","TypeScript",0.122459258455779
"P00116","Python",0.173348713229116
"P00116","Java",0.382747251898544
"P00116","Go",0.0623165368097794
"P00116","C#",0.0571748553373946
"P00116","SQL",0.201953384269387
"P00117","TypeScript",0.0249450233295147
"P00117","Python",0.18118648912583
"P00117","Java",0.14960587761381
"P00117","Go",0.328131196640826
"P00117","C#",0.239302277346766
"P00117","SQL",0.0768291359432538
"P00118","TypeScript",0.143303076583008
"P00118","Python",0.0622411569950761
"P00118","Java",0.440663293393841
"P00118","Go",0.109780685475908
"P00118","C#",0.0525063785745124
"P00118","SQL",0.191505408977654
"P00119","TypeScript",0.180090473607831
"P00119","Python",0.138705700308715
"P00119","Java",0.202339491856063
"P00119","Go",0.209701167705721
"P00119","C#",0.177173520325733
"P00119","SQL",0.0919896461959373
"P00120","TypeScript",0.138782277636911
"P00120","Python",0.322505746934663
"P00120","Java",0.0626976583298884
"P00120","Go",0.0984405094832997
"P00120","C#",0.134045044542588
"P00120","SQL",0.24352876307265
"P00121","TypeScript",0.551894298406783
"P00121","Python",0.247778796311807
"P00121","Java",0.0372509703738334
"P00121","Go",0.0150913557873061
"P00121","C#",0.0816375539187995
"P00121","SQL",0.0663470252014715
"P00122","TypeScript",0.220209798349969
"P00122","Python",0.245214614472669
"P00122","Java",0.100448785738226
"P00122","Go",0.196057440179039
"P00122","C#",0.139470145862602
"P00122","SQL",0.0985992153974947
"P00123","TypeScript",0.0455052074285236
"P00123","Python",0.476856709462459
"P00123","Java",0.018509553809792
"P00123","Go",0.333439239122826
"P00123","C#",0.0523667268283277
"P00123","SQL",0.0733225633480721
"P00124","TypeScript",0.379659053079078
"P00124","Python",0.0223609648679867
"P00124","Java",0.1476031612081
"P00124","Go",0.0331818460029913
"P00124","C#",0.212129302687098
"P00124","SQL",0.205065672154746
"P00125","TypeScript",0.0646780555294923
"P00125","Python",0.171042712048983
"P00125","Java",0.389194389214279
"P00125","Go",0.121201907211392
"P00125","C#",0.243959963217338
"P00125","SQL",0.00992297277851598
"P00126","TypeScript",0.0975004834642691
"P00126","Python",0.166814317454605
"P00126","Java",0.109008208834594
"P00126","Go",0.0137913146584901
"P00126","C#",0.0212718807716029
"P00126","SQL",0.591613794816439
"P00127","TypeScript",0.146449340925596
"P00127","Python",0.0406743909619028
"P00127","Java",0.342181823011989
"P00127","Go",0.131262151699585
"P00127","C#",0.0999353315216966
"P00127","SQL",0.239496961879231
"P00128","TypeScript",0.180402367819563
"P00128","Python",0.0301161305971893
"P00128","Java",0.223043634866545
"P00128","Go",0.0556836918439728
"P00128","C#",0.249400121475514
"P00128","SQL",0.261354053397216
"P00129","TypeScript",0.0831683844404069
"P00129","Python",0.5248416710879
"P00129","Java",0.104032579177893
"P00129","Go",0.101444975613484
"P00129","C#",0.145943873871297
"P00129","SQL",0.0405685158090193
"P00130","TypeScript",0.0876538378241799
"P00130","Python",0.182666789791127
"P00130","Java",0.0348304383497637
"P00130","Go",0.162148595981104
"P00130","C#",0.466044821523034
"P00130","SQL",0.0666555165307913
"P00131","TypeScript",0.172611262300087
"P00131","Python",0.0241621582731551
"P00131","Java",0.322024794763623
"P00131","Go",0.109512858118005
"P00131","C#",0.256476547863963
"P00131","SQL",0.115212378681167
"P00132","TypeScript",0.0663960821153422
"P00132","Python",0.178107843070991
"P00132","Java",0.00957324484637216
"P00132","Go",0.232456112824018
"P00132","C#",0.268819147585318
"P00132","SQL",0.244647569557959
"P00133","TypeScript",0.0838353561104794
"P00133","Python",0.153163461652296
"P00133","Java",0.0390810134490971
"P00133","Go",0.12404990151014
"P00133","C#",0.146944928599312
"P00133","SQL",0.452925338678675
"P00134","TypeScript",0.0356227615388957
"P00134","Python",0.0332521055488261
"P00134","Java",0.107423222038648
"P00134","Go",0.126054359150425
"P00134","C#",0.0352841889972184
"P00134","SQL",0.662363362725987
"P00135","TypeScript",0.116503188930368
"P00135","Python",0.324551080884592
"P00135","Java",0.0272646710807792
"P00135","Go",0.239504656729935
"P00135","C#",0.176895320661031
"P00135","SQL",0.115281081713295
"P00136","TypeScript",0.00748452453197672
"P00136","Python",0.0294382202442393
"P00136","Java",0.127814531860297
"P00136","Go",0.729132775073015
"P00136","C#",0.057846507983258
"P00136","SQL",0.0482834403072143
"P00137","TypeScript",0.214471069857131
"P00137","Python",0.139036370448668
"P00137","Java",0.0368610977151448
"P00137","Go",0.235289074300687
